t,x,y,r,bh,bt,fh,ft,dx,dy,dr,dbh,dbt,dfh,dft,ubh,ubt,ufh,uft
0.528,0.186030153,0.315070785,0.497266741,-1.771067554,2.252012704,-1.3,2.40013871,1.320003927,1.285198636,10.55286579,-21.40978971,1.562935406,0,0,-6.060677183,-28.05994484,-27.0370146,0
0.529,0.18742224,0.316265594,0.506892055,-1.791496998,2.2526038,-1.3,2.40013871,1.331560835,1.273945192,10.38787338,-21.1765076,1.335997445,0,0,-5.764619594,-28.0802593,-24.81263293,0
0.53,0.188814326,0.317460403,0.516517369,-1.811926441,2.253194896,-1.3,2.40013871,1.343117742,1.262691748,10.22288097,-20.9432255,1.109059484,0,0,-5.468562006,-28.10057377,-22.58825127,0
0.531,0.190206413,0.318655212,0.526142683,-1.832355885,2.253785992,-1.3,2.40013871,1.354674649,1.251438305,10.05788856,-20.70994339,0.882121523,0,0,-5.172504417,-28.12088823,-20.3638696,0
0.532,0.191598499,0.319850021,0.535767997,-1.852785329,2.254377088,-1.3,2.40013871,1.366231557,1.240184861,9.892896148,-20.47666129,0.655183562,0,0,-4.876446829,-28.14120269,-18.13948793,0
0.533,0.192990586,0.321044829,0.545393312,-1.873214772,2.254968184,-1.3,2.40013871,1.377788464,1.228931417,9.727903737,-20.24337919,0.428245601,0,0,-4.580389241,-28.16151716,-15.91510626,0
0.534,0.194382673,0.322239638,0.555018626,-1.893644216,2.255559279,-1.3,2.40013871,1.389345371,1.217677973,9.562911327,-20.01009708,0.20130764,0,0,-4.284331652,-28.18183162,-13.69072459,0
0.535,0.195774759,0.323434447,0.56464394,-1.91407366,2.256150375,-1.3,2.40013871,1.400902279,1.206424529,9.397918916,-19.77681498,-0.025630321,0,0,-3.988274064,-28.20214608,-11.46634292,0
0.536,0.197166846,0.324629256,0.574269254,-1.934503103,2.256741471,-1.3,2.40013871,1.412459186,1.195171085,9.232926506,-19.54353287,-0.252568282,0,0,-3.692216475,-28.22246054,-9.241961251,0
0.537,0.198558932,0.325824065,0.583894568,-1.954932547,2.257332567,-1.3,2.40013871,1.424016093,1.183917641,9.067934095,-19.31025077,-0.479506243,0,0,-3.396158887,-28.24277501,-7.017579582,0
0.538,0.199951019,0.327018874,0.593519883,-1.975361991,2.257923663,-1.3,2.40013871,1.435573,1.172664197,8.902941684,-19.07696866,-0.706444204,0,0,-3.100101298,-28.26308947,-4.793197913,0
0.539,0.201343106,0.328213683,0.603145197,-1.995791434,2.258514759,-1.3,2.40013871,1.447129908,1.161410753,8.737949274,-18.84368656,-0.933382165,0,0,-2.80404371,-28.28340393,-2.568816244,0
0.54,0.202735192,0.329408492,0.612770511,-2.016220878,2.259105855,-1.3,2.40013871,1.458686815,1.150157309,8.572956863,-18.61040446,-1.160320126,0,0,-2.507986122,-28.30371839,-0.344434575,0
0.541,0.204224414,0.33059655,0.620576622,-2.032506498,2.256144651,-1.3,2.40013871,1.463030244,1.155414004,8.465064354,-18.27596836,-1.397151417,0,0,-2.194108378,-28.30484098,-0.381143535,0
0.542,0.205713635,0.331784608,0.628382732,-2.048792118,2.253183446,-1.3,2.40013871,1.467373673,1.160670698,8.357171844,-17.94153226,-1.633982709,0,0,-1.880230634,-28.30596357,-0.417852495,0
0.543,0.207202857,0.332972666,0.636188843,-2.065077737,2.250222242,-1.3,2.40013871,1.471717102,1.165927393,8.249279335,-17.60709616,-1.870814001,0,0,-1.566352891,-28.30708616,-0.454561456,0
0.544,0.208692078,0.334160724,0.643994954,-2.081363357,2.247261037,-1.3,2.40013871,1.476060531,1.171184087,8.141386826,-17.27266006,-2.107645293,0,0,-1.252475147,-28.30820875,-0.491270416,0
0.545,0.2101813,0.335348782,0.651801064,-2.097648977,2.244299833,-1.3,2.40013871,1.48040396,1.176440782,8.033494316,-16.93822396,-2.344476585,0,0,-0.938597404,-28.30933134,-0.527979376,0
0.546,0.211670522,0.33653684,0.659607175,-2.113934596,2.241338629,-1.3,2.40013871,1.484747388,1.181697476,7.925601807,-16.60378786,-2.581307877,0,0,-0.62471966,-28.31045392,-0.564688337,0
0.547,0.213159743,0.337724898,0.667413286,-2.130220216,2.238377424,-1.3,2.40013871,1.489090817,1.186954171,7.817709297,-16.26935176,-2.818139168,0,0,-0.310841917,-28.31157651,-0.601397297,0
0.548,0.214648965,0.338912956,0.675219396,-2.146505836,2.23541622,-1.3,2.40013871,1.493434246,1.192210865,7.709816788,-15.93491566,-3.05497046,0,0,0.003035827,-28.3126991,-0.638106258,0
0.549,0.216138186,0.340101014,0.683025507,-2.162791456,2.232455015,-1.3,2.40013871,1.497777675,1.19746756,7.601924279,-15.60047956,-3.291801752,0,0,0.316913571,-28.31382169,-0.674815218,0
0.55,0.217627408,0.341289072,0.690831618,-2.179077075,2.229493811,-1.3,2.40013871,1.502121104,1.202724254,7.494031769,-15.26604346,-3.528633044,0,0,0.630791314,-28.31494428,0,0
0.551,0.219116629,0.34247713,0.698637728,-2.195362695,2.226532606,-1.3,2.40013871,1.506464533,1.207980949,7.38613926,-14.93160736,-3.765464336,0,0,0.944669058,-28.31606687,0,0
0.552,0.220605851,0.343665188,0.706443839,-2.211648315,2.223571402,-1.3,2.40013871,1.510807962,1.213237643,7.27824675,-14.59717126,-4.002295627,0,0,1.258546801,-28.31718946,0,0
0.553,0.222095072,0.344853246,0.71424995,-2.227933935,2.220610198,-1.3,2.40013871,1.515151391,1.218494338,7.170354241,-14.26273516,-4.239126919,0,0,1.572424545,-28.31831204,0,0
0.554,0.223584294,0.346041304,0.72205606,-2.244219554,2.217648993,-1.3,2.40013871,1.51949482,1.223751032,7.062461731,-13.92829906,-4.475958211,0,0,1.886302288,-28.31943463,0,0
0.555,0.225073516,0.347229362,0.729862171,-2.260505174,2.214687789,-1.3,2.40013871,1.523838249,1.229007727,6.954569222,-13.59386296,-4.712789503,0,0,2.200180032,-28.32055722,0,0
0.556,0.226636568,0.34850147,0.735856649,-2.271039021,2.208427919,-1.3,2.40013871,1.52910086,1.234694273,6.824964933,-13.18577149,-4.908718659,0,0,2.47323376,-28.09246217,0,0
0.557,0.228199621,0.349773578,0.741851127,-2.281572869,2.202168049,-1.3,2.40013871,1.534363471,1.240380819,6.695360644,-12.77768002,-5.104647814,0,0,2.746287488,-27.86436712,0,0
0.558,0.229762674,0.351045687,0.747845605,-2.292106716,2.195908179,-1.3,2.40013871,1.539626083,1.246067366,6.565756355,-12.36958855,-5.30057697,0,0,3.019341216,-27.63627207,0,0
0.559,0.231325727,0.352317795,0.753840083,-2.302640563,2.189648309,-1.3,2.40013871,1.544888694,1.251753912,6.436152066,-11.96149708,-5.496506126,0,0,3.292394944,-27.40817702,0,0
0.56,0.23288878,0.353589903,0.759834561,-2.31317441,2.183388439,-1.3,2.40013871,1.550151306,1.257440458,6.306547777,-11.55340561,-5.692435281,0,0,3.565448672,-27.18008196,0,0
0.561,0.234451833,0.354862012,0.765829039,-2.323708257,2.177128568,-1.3,2.40013871,1.555413917,1.263127004,6.176943488,-11.14531415,-5.888364437,0,0,3.8385024,-26.95198691,0,0
0.562,0.236014886,0.35613412,0.771823518,-2.334242105,2.170868698,-1.3,2.40013871,1.560676528,1.268813551,6.047339199,-10.73722268,-6.084293593,0,0,4.111556128,-26.72389186,0,0
0.563,0.237577939,0.357406229,0.777817996,-2.344775952,2.164608828,-1.3,2.40013871,1.56593914,1.274500097,5.91773491,-10.32913121,-6.280222749,0,0,4.384609856,-26.49579681,0,0
0.564,0.239140992,0.358678337,0.783812474,-2.355309799,2.158348958,-1.3,2.40013871,1.571201751,1.280186643,5.788130621,-9.921039739,-6.476151904,0,0,4.657663584,-26.26770176,0,0
0.565,0.240704044,0.359950445,0.789806952,-2.365843646,2.152089088,-1.3,2.40013871,1.576464362,1.285873189,5.658526332,-9.51294827,-6.67208106,0,0,4.930717311,-26.03960671,0,0
0.566,0.242267097,0.361222554,0.79580143,-2.376377493,2.145829218,-1.3,2.40013871,1.581726974,1.291559736,5.528922043,-9.104856801,-6.868010216,0,0,5.203771039,-25.81151166,0,0
0.567,0.24383015,0.362494662,0.801795908,-2.386911341,2.139569348,-1.3,2.40013871,1.586989585,1.297246282,5.399317754,-8.696765332,-7.063939371,0,0,5.476824767,-25.58341661,0,0
0.568,0.245393203,0.363766771,0.807790386,-2.397445188,2.133309478,-1.3,2.40013871,1.592252197,1.302932828,5.269713465,-8.288673864,-7.259868527,0,0,5.749878495,-25.35532155,0,0
0.569,0.246956256,0.365038879,0.813784864,-2.407979035,2.127049608,-1.3,2.40013871,1.597514808,1.308619374,5.140109176,-7.880582395,-7.455797683,0,0,6.022932223,-25.1272265,0,0
0.57,0.248519309,0.366310987,0.819779342,-2.418512882,2.120789738,-1.3,2.40013871,1.602777419,1.314305921,5.010504887,-7.472490926,-7.651726839,0,0,6.295985951,-24.89913145,0,0
0.571,0.250158058,0.36766036,0.823830474,-2.423171506,2.112057087,-1.3,2.40013871,1.607289119,1.318566012,4.885819391,-7.113895326,-7.785467355,0,0,6.412595942,-24.43336036,0,0
0.572,0.251796808,0.369009733,0.827881607,-2.427830131,2.103324437,-1.3,2.40013871,1.61180082,1.322826104,4.761133895,-6.755299726,-7.919207871,0,0,6.529205933,-23.96758927,0,0
0.573,0.253435557,0.370359106,0.831932739,-2.432488755,2.094591787,-1.3,2.40013871,1.61631252,1.327086195,4.6364484,-6.396704126,-8.052948388,0,0,6.645815923,-23.50181818,0,0
0.574,0.255074307,0.371708479,0.835983872,-2.437147379,2.085859136,-1.3,2.40013871,1.62082422,1.331346287,4.511762904,-6.038108526,-8.186688904,0,0,6.762425914,-23.03604709,0,0
0.575,0.256713056,0.373057852,0.840035004,-2.441806003,2.077126486,-1.3,2.40013871,1.62533592,1.335606378,4.387077408,-5.679512926,-8.320429421,0,0,6.879035905,-22.570276,0,0
0.576,0.258351806,0.374407225,0.844086136,-2.446464627,2.068393835,-1.3,2.40013871,1.62984762,1.33986647,4.262391912,-5.320917327,-8.454169937,0,0,6.995645895,-22.10450491,0,0
0.577,0.259990556,0.375756598,0.848137269,-2.451123251,2.059661185,-1.3,2.40013871,1.63435932,1.344126561,4.137706417,-4.962321727,-8.587910453,0,0,7.112255886,-21.63873382,0,0
0.578,0.261629305,0.377105971,0.852188401,-2.455781875,2.050928535,-1.3,2.40013871,1.638871021,1.348386653,4.013020921,-4.603726127,-8.72165097,0,0,7.228865877,-21.17296273,0,0
0.579,0.263268055,0.378455344,0.856239533,-2.460440499,2.042195884,-1.3,2.40013871,1.643382721,1.352646744,3.888335425,-4.245130527,-8.855391486,0,0,7.345475867,-20.70719164,0,0
0.58,0.264906804,0.379804717,0.860290666,-2.465099123,2.033463234,-1.3,2.40013871,1.647894421,1.356906836,3.763649929,-3.886534927,-8.989132003,0,0,7.462085858,-20.24142055,0,0
0.581,0.266545554,0.38115409,0.864341798,-2.469757748,2.024730583,-1.3,2.40013871,1.652406121,1.361166927,3.638964433,-3.527939327,-9.122872519,0,0,7.578695849,-19.77564946,0,0
0.582,0.268184303,0.382503463,0.86839293,-2.474416372,2.015997933,-1.3,2.40013871,1.656917821,1.365427018,3.514278938,-3.169343727,-9.256613035,0,0,7.695305839,-19.30987837,0,0
0.583,0.269823053,0.383852835,0.872444063,-2.479074996,2.007265283,-1.3,2.40013871,1.661429522,1.36968711,3.389593442,-2.810748127,-9.390353552,0,0,7.81191583,-18.84410728,0,0
0.584,0.271461802,0.385202208,0.876495195,-2.48373362,1.998532632,-1.3,2.40013871,1.665941222,1.373947201,3.264907946,-2.452152527,-9.524094068,0,0,7.928525821,-18.37833619,0,0
0.585,0.273100552,0.386551581,0.880546328,-2.488392244,1.989799982,-1.3,2.40013871,1.670452922,1.378207293,3.14022245,-2.093556927,-9.657834585,0,0,8.045135811,-17.9125651,0,0
0.586,0.274790482,0.387945204,0.882943377,-2.488499428,1.979472261,-1.3,2.40013871,1.672519003,1.379783132,3.049083393,-1.850700031,-9.740512857,0,0,7.95566829,-17.37555785,0,0
0.587,0.276480413,0.389338826,0.885340426,-2.488606611,1.969144541,-1.3,2.40013871,1.674585085,1.381358971,2.957944336,-1.607843135,-9.82319113,0,0,7.866200769,-16.83855059,0,0
0.588,0.278170343,0.390732448,0.887737475,-2.488713795,1.958816821,-1.3,2.40013871,1.676651166,1.38293481,2.866805278,-1.364986239,-9.905869403,0,0,7.776733248,-16.30154334,0,0
0.589,0.279860274,0.39212607,0.890134524,-2.488820979,1.948489101,-1.3,2.40013871,1.678717247,1.384510649,2.775666221,-1.122129343,-9.988547675,0,0,7.687265727,-15.76453609,0,0
0.59,0.281550204,0.393519692,0.892531573,-2.488928163,1.93816138,-1.3,2.40013871,1.680783329,1.386086488,2.684527163,-0.879272447,-10.07122595,0,0,7.597798206,-15.22752883,0,0
0.591,0.283240134,0.394913315,0.894928622,-2.489035346,1.92783366,-1.3,2.40013871,1.68284941,1.387662327,2.593388106,-0.63641555,-10.15390422,0,0,7.508330685,-14.69052158,0,0
0.592,0.284930065,0.396306937,0.897325671,-2.48914253,1.91750594,-1.3,2.40013871,1.684915491,1.389238167,2.502249048,-0.393558654,-10.23658249,0,0,7.418863164,-14.15351432,0,0
0.593,0.286619995,0.397700559,0.89972272,-2.489249714,1.90717822,-1.3,2.40013871,1.686981573,1.390814006,2.411109991,-0.150701758,-10.31926077,0,0,7.329395643,-13.61650707,0,0
0.594,0.288309926,0.399094181,0.902119769,-2.489356898,1.896850499,-1.3,2.40013871,1.689047654,1.392389845,2.319970934,0.092155138,-10.40193904,0,0,7.239928122,-13.07949982,0,0
0.595,0.289999856,0.400487803,0.904516818,-2.489464081,1.886522779,-1.3,2.40013871,1.691113735,1.393965684,2.228831876,0.335012034,-10.48461731,0,0,7.150460601,-12.54249256,0,0
0.596,0.291689787,0.401881426,0.906913867,-2.489571265,1.876195059,-1.3,2.40013871,1.693179817,1.395541523,2.137692819,0.57786893,-10.56729558,0,0,7.06099308,-12.00548531,0,0
0.597,0.293379717,0.403275048,0.909310916,-2.489678449,1.865867339,-1.3,2.40013871,1.695245898,1.397117362,2.046553761,0.820725826,-10.64997386,0,0,6.971525559,-11.46847806,0,0
0.598,0.295069647,0.40466867,0.911707965,-2.489785633,1.855539619,-1.3,2.40013871,1.69731198,1.398693201,1.955414704,1.063582723,-10.73265213,0,0,6.882058038,-10.9314708,0,0
0.599,0.296759578,0.406062292,0.914105014,-2.489892816,1.845211898,-1.3,2.40013871,1.699378061,1.40026904,1.864275646,1.306439619,-10.8153304,0,0,6.792590516,-10.39446355,0,0
0.6,0.298449508,0.407455915,0.916502063,-2.49,1.834884178,-1.3,2.40013871,1.701444142,1.401844879,1.773136589,1.549296515,-10.89800867,0,0,6.703122995,-9.857456294,0,0
0.601,0.300154407,0.408855109,0.917778855,-2.487197236,1.823518281,-1.3,2.40013871,1.701897878,1.40124582,1.707510663,1.711550489,-10.96020412,0,0,6.710757113,-9.659726343,0,0
0.602,0.301859305,0.410254304,0.919055648,-2.484394472,1.812152383,-1.3,2.40013871,1.702351613,1.400646761,1.641884736,1.873804463,-11.02239956,0,0,6.71839123,-9.461996392,0,0
0.603,0.303564203,0.411653499,0.92033244,-2.481591708,1.800786486,-1.3,2.40013871,1.702805348,1.400047701,1.57625881,2.036058437,-11.084595,0,0,6.726025347,-9.264266441,0,0
0.604,0.305269102,0.413052694,0.921609232,-2.478788944,1.789420588,-1.3,2.40013871,1.703259083,1.399448642,1.510632883,2.198312411,-11.14679044,0,0,6.733659465,-9.06653649,0,0
0.605,0.306974,0.414451889,0.922886024,-2.47598618,1.778054691,-1.3,2.40013871,1.703712819,1.398849583,1.445006957,2.360566385,-11.20898588,0,0,6.741293582,-8.868806539,0,0
0.606,0.308678899,0.415851084,0.924162817,-2.473183416,1.766688794,-1.3,2.40013871,1.704166554,1.398250523,1.37938103,2.522820359,-11.27118132,0,0,6.748927699,-8.671076588,0,0
0.607,0.310383797,0.417250279,0.925439609,-2.470380652,1.755322896,-1.3,2.40013871,1.704620289,1.397651464,1.313755104,2.685074333,-11.33337676,0,0,6.756561817,-8.473346636,0,0
0.608,0.312088695,0.418649474,0.926716401,-2.467577888,1.743956999,-1.3,2.40013871,1.705074025,1.397052405,1.248129177,2.847328307,-11.3955722,0,0,6.764195934,-8.275616685,0,0
0.609,0.313793594,0.420048669,0.927993193,-2.464775124,1.732591101,-1.3,2.40013871,1.70552776,1.396453346,1.182503251,3.009582281,-11.45776764,0,0,6.771830051,-8.077886734,0,0
0.61,0.315498492,0.421447864,0.929269986,-2.46197236,1.721225204,-1.3,2.40013871,1.705981495,1.395854286,1.116877324,3.171836255,-11.51996308,0,0,6.779464169,-7.880156783,0,0
0.611,0.317203391,0.422847059,0.930546778,-2.459169597,1.709859307,-1.3,2.40013871,1.70643523,1.395255227,1.051251397,3.334090229,-11.58215853,0,0,6.787098286,-7.682426832,0,0
0.612,0.318908289,0.424246254,0.93182357,-2.456366833,1.698493409,-1.3,2.40013871,1.706888966,1.394656168,0.985625471,3.496344203,-11.64435397,0,0,6.794732403,-7.484696881,0,0
0.613,0.320613187,0.425645448,0.933100362,-2.453564069,1.687127512,-1.3,2.40013871,1.707342701,1.394057108,0.919999544,3.658598177,-11.70654941,0,0,6.80236652,-7.28696693,0,0
0.614,0.322318086,0.427044643,0.934377155,-2.450761305,1.675761614,-1.3,2.40013871,1.707796436,1.393458049,0.854373618,3.820852152,-11.76874485,0,0,6.810000638,-7.089236979,0,0
0.615,0.324022984,0.428443838,0.935653947,-2.447958541,1.664395717,-1.3,2.40013871,1.708250171,1.39285899,0.788747691,3.983106126,-11.83094029,0,0,6.817634755,-6.891507027,0,0
0.616,0.325733083,0.429824967,0.935966201,-2.442886258,1.652064805,-1.3,2.40013871,1.708402879,1.391180784,0.725431722,4.127126525,-11.90011834,0,0,6.834748055,-6.754760744,0,0
0.617,0.327443182,0.431206097,0.936278455,-2.437813975,1.639733893,-1.3,2.40013871,1.708555587,1.389502578,0.662115753,4.271146924,-11.9692964,0,0,6.851861355,-6.61801446,0,0
0.618,0.329153281,0.432587226,0.936590709,-2.432741692,1.627402981,-1.3,2.40013871,1.708708295,1.387824372,0.598799784,4.415167323,-12.03847445,0,0,6.868974654,-6.481268177,0,0
0.619,0.33086338,0.433968355,0.936902963,-2.427669409,1.615072069,-1.3,2.40013871,1.708861003,1.386146167,0.535483814,4.559187722,-12.10765251,0,0,6.886087954,-6.344521893,0,0
0.62,0.33257348,0.435349484,0.937215217,-2.422597126,1.602741157,-1.3,2.40013871,1.709013711,1.384467961,0.472167845,4.703208122,-12.17683056,0,0,6.903201254,-6.20777561,0,0
0.621,0.334283579,0.436730613,0.937527471,-2.417524843,1.590410245,-1.3,2.40013871,1.709166419,1.382789755,0.408851876,4.847228521,-12.24600861,0,0,6.920314554,-6.071029326,0,0
0.622,0.335993678,0.438111743,0.937839725,-2.41245256,1.578079333,-1.3,2.40013871,1.709319127,1.38111155,0.345535906,4.99124892,-12.31518667,0,0,6.937427854,-5.934283043,0,0
0.623,0.337703777,0.439492872,0.938151979,-2.407380277,1.565748421,-1.3,2.40013871,1.709471835,1.379433344,0.282219937,5.135269319,-12.38436472,0,0,6.954541153,-5.797536759,0,0
0.624,0.339413876,0.440874001,0.938464233,-2.402307994,1.553417509,-1.3,2.40013871,1.709624543,1.377755138,0.218903968,5.279289718,-12.45354278,0,0,6.971654453,-5.660790476,0,0
0.625,0.341123975,0.44225513,0.938776487,-2.397235711,1.541086597,-1.3,2.40013871,1.709777251,1.376076932,0.155587998,5.423310118,-12.52272083,0,0,6.988767753,-5.524044192,0,0
0.626,0.342834074,0.443636259,0.939088741,-2.392163428,1.528755685,-1.3,2.40013871,1.709929959,1.374398727,0.092272029,5.567330517,-12.59189888,0,0,7.005881053,-5.387297909,0,0
0.627,0.344544173,0.445017388,0.939400995,-2.387091145,1.516424772,-1.3,2.40013871,1.710082667,1.372720521,0.02895606,5.711350916,-12.66107694,0,0,7.022994352,-5.250551625,0,0
0.628,0.346254272,0.446398518,0.939713248,-2.382018862,1.50409386,-1.3,2.40013871,1.710235375,1.371042315,-0.034359909,5.855371315,-12.73025499,0,0,7.040107652,-5.113805342,0,0
0.629,0.347964371,0.447779647,0.940025502,-2.376946579,1.491762948,-1.3,2.40013871,1.710388083,1.369364109,-0.097675879,5.999391714,-12.79943305,0,0,7.057220952,-4.977059058,0,0
0.63,0.349674471,0.449160776,0.940337756,-2.371874296,1.479432036,-1.3,2.40013871,1.710540791,1.367685904,-0.160991848,6.143412114,-12.8686111,0,0,7.074334252,-4.840312775,0,0
0.631,0.351377735,0.450511405,0.939749262,-2.364717837,1.465919982,-1.3,2.40013871,1.709149443,1.365284579,-0.21515904,6.275814499,-12.95893461,0,0,7.019450924,-4.694945631,0,0
0.632,0.353081,0.451862034,0.939160768,-2.357561378,1.452407927,-1.3,2.40013871,1.707758095,1.362883255,-0.269326231,6.408216884,-13.04925813,0,0,6.964567596,-4.549578488,0,0
0.633,0.354784264,0.453212663,0.938572275,-2.350404918,1.438895872,-1.3,2.40013871,1.706366747,1.360481931,-0.323493422,6.540619269,-13.13958164,0,0,6.909684268,-4.404211344,0,0
0.634,0.356487528,0.454563291,0.937983781,-2.343248459,1.425383818,-1.3,2.40013871,1.7049754,1.358080607,-0.377660614,6.673021653,-13.22990515,0,0,6.85480094,-4.2588442,0,0
0.635,0.358190793,0.45591392,0.937395287,-2.336092,1.411871763,-1.3,2.40013871,1.703584052,1.355679282,-0.431827805,6.805424038,-13.32022866,0,0,6.799917612,-4.113477057,0,0
0.636,0.359894057,0.457264549,0.936806793,-2.32893554,1.398359708,-1.3,2.40013871,1.702192704,1.353277958,-0.485994997,6.937826423,-13.41055217,0,0,6.745034284,-3.968109913,0,0
0.637,0.361597322,0.458615178,0.936218299,-2.321779081,1.384847654,-1.3,2.40013871,1.700801356,1.350876634,-0.540162188,7.070228808,-13.50087569,0,0,6.690150956,-3.82274277,0,0
0.638,0.363300586,0.459965807,0.935629805,-2.314622621,1.371335599,-1.3,2.40013871,1.699410009,1.34847531,-0.594329379,7.202631193,-13.5911992,0,0,6.635267628,-3.677375626,0,0
0.639,0.365003851,0.461316436,0.935041311,-2.307466162,1.357823544,-1.3,2.40013871,1.698018661,1.346073985,-0.648496571,7.335033578,-13.68152271,0,0,6.5803843,-3.532008482,0,0
0.64,0.366707115,0.462667065,0.934452817,-2.300309703,1.34431149,-1.3,2.40013871,1.696627313,1.343672661,-0.702663762,7.467435963,-13.77184622,0,0,6.525500972,-3.386641339,0,0
0.641,0.36841038,0.464017693,0.933864323,-2.293153243,1.330799435,-1.3,2.40013871,1.695235965,1.341271337,-0.756830954,7.599838348,-13.86216973,0,0,6.470617644,-3.241274195,0,0
0.642,0.370113644,0.465368322,0.933275829,-2.285996784,1.31728738,-1.3,2.40013871,1.693844618,1.338870013,-0.810998145,7.732240733,-13.95249325,0,0,6.415734316,-3.095907052,0,0
0.643,0.371816909,0.466718951,0.932687335,-2.278840325,1.303775325,-1.3,2.40013871,1.69245327,1.336468688,-0.865165337,7.864643118,-14.04281676,0,0,6.360850988,-2.950539908,0,0
0.644,0.373520173,0.46806958,0.932098841,-2.271683865,1.290263271,-1.3,2.40013871,1.691061922,1.334067364,-0.919332528,7.997045503,-14.13314027,0,0,6.30596766,-2.805172764,0,0
0.645,0.375223438,0.469420209,0.931510347,-2.264527406,1.276751216,-1.3,2.40013871,1.689670574,1.33166604,-0.973499719,8.129447888,-14.22346378,0,0,6.251084332,-2.659805621,0,0
0.646,0.376982146,0.470676927,0.929150016,-2.253949074,1.261209096,-1.3,2.40013871,1.704805169,1.318067344,-1.228031566,8.557027052,-14.43523286,0,0,7.500492366,-2.823407167,0,0
0.647,0.378740855,0.471933645,0.926789686,-2.243370742,1.245666976,-1.3,2.40013871,1.719939763,1.304468649,-1.482563413,8.984606215,-14.64700195,0,0,8.7499004,-2.987008712,0,0
0.648,0.380499564,0.473190363,0.924429355,-2.23279241,1.230124856,-1.3,2.40013871,1.735074357,1.290869953,-1.73709526,9.412185379,-14.85877103,0,0,9.999308434,-3.150610258,0,0
0.649,0.382258273,0.474447081,0.922069024,-2.222214077,1.214582735,-1.3,2.40013871,1.750208952,1.277271257,-1.991627107,9.839764542,-15.07054011,0,0,11.24871647,-3.314211804,0,0
0.65,0.384016981,0.475703799,0.919708693,-2.211635745,1.199040615,-1.3,2.40013871,1.765343546,1.263672562,-2.246158954,10.26734371,-15.28230919,0,0,12.4981245,-3.47781335,0,0
0.651,0.38577569,0.476960517,0.917348363,-2.201057413,1.183498495,-1.3,2.40013871,1.78047814,1.250073866,-2.500690801,10.69492287,-15.49407827,0,0,13.74753254,-3.641414896,0,0
0.652,0.387534399,0.478217236,0.914988032,-2.190479081,1.167956375,-1.3,2.40013871,1.795612734,1.236475171,-2.755222647,11.12250203,-15.70584735,0,0,14.99694057,-3.805016442,0,0
0.653,0.389293107,0.479473954,0.912627701,-2.179900749,1.152414255,-1.3,2.40013871,1.810747329,1.222876475,-3.009754494,11.5500812,-15.91761643,0,0,16.2463486,-3.968617988,0,0
0.654,0.391051816,0.480730672,0.91026737,-2.169322417,1.136872135,-1.3,2.40013871,1.825881923,1.20927778,-3.264286341,11.97766036,-16.12938551,0,0,17.49575664,-4.132219534,0,0
0.655,0.392810525,0.48198739,0.90790704,-2.158744085,1.121330015,-1.3,2.40013871,1.841016517,1.195679084,-3.518818188,12.40523952,-16.34115459,0,0,18.74516467,-4.295821079,0,0
0.656,0.394569233,0.483244108,0.905546709,-2.148165752,1.105787894,-1.3,2.40013871,1.856151111,1.182080388,-3.773350035,12.83281869,-16.55292368,0,0,19.99457271,-4.459422625,0,0
0.657,0.396327942,0.484500826,0.903186378,-2.13758742,1.090245774,-1.3,2.40013871,1.871285706,1.168481693,-4.027881882,13.26039785,-16.76469276,0,0,21.24398074,-4.623024171,0,0
0.658,0.398086651,0.485757544,0.900826048,-2.127009088,1.074703654,-1.3,2.40013871,1.8864203,1.154882997,-4.282413729,13.68797701,-16.97646184,0,0,22.49338877,-4.786625717,0,0
0.659,0.399845359,0.487014262,0.898465717,-2.116430756,1.059161534,-1.3,2.40013871,1.901554894,1.141284302,-4.536945575,14.11555618,-17.18823092,0,0,23.74279681,-4.950227263,0,0
0.66,0.401604068,0.48827098,0.896105386,-2.105852424,1.043619414,-1.3,2.40013871,1.916689488,1.127685606,-4.791477422,14.54313534,-17.4,0,0,24.99220484,-5.113828809,0,0
0.661,0.403650793,0.489329567,0.889698537,-2.090973781,1.029932479,-1.3,2.40013871,1.926234516,1.126073304,-4.882853167,14.24485189,-16.49757621,0,0,22.78135,-4.632364205,0,0
0.662,0.405697518,0.490388154,0.883291687,-2.076095139,1.016245543,-1.3,2.40013871,1.935779544,1.124461002,-4.974228912,13.94656844,-15.59515243,0,0,20.57049516,-4.150899602,0,0
0.663,0.407744243,0.49144674,0.876884838,-2.061216497,1.002558608,-1.3,2.40013871,1.945324571,1.1228487,-5.065604656,13.64828498,-14.69272864,0,0,18.35964032,-3.669434998,0,0
0.664,0.409790968,0.492505327,0.870477988,-2.046337854,0.988871673,-1.3,2.40013871,1.954869599,1.121236398,-5.156980401,13.35000153,-13.79030485,0,0,16.14878548,-3.187970395,0,0
0.665,0.411837693,0.493563914,0.864071139,-2.031459212,0.975184738,-1.3,2.40013871,1.964414626,1.119624096,-5.248356145,13.05171808,-12.88788107,0,0,13.93793064,-2.706505791,0,0
0.666,0.413884418,0.4946225,0.857664289,-2.016580569,0.961497802,-1.3,2.40013871,1.973959654,1.118011794,-5.33973189,12.75343463,-11.98545728,0,0,11.7270758,-2.225041188,0,0
0.667,0.415931143,0.495681087,0.85125744,-2.001701927,0.947810867,-1.3,2.40013871,1.983504681,1.116399492,-5.431107635,12.45515117,-11.08303349,0,0,9.516220958,-1.743576584,0,0
