time,state,x,y,z,qw,qx,qy,qz,Vx,Vy,Vz,wr,wp,wy,LF_HAA,LF_HFE,LF_KFE,RF_HAA,RF_HFE,RF_KFE,LH_HAA,LH_HFE,LH_KFE,RH_HAA,RH_HFE,RH_KFE,w_LF_HAA,w_LF_HFE,w_LF_KFE,w_RF_HAA,w_RF_HFE,w_RF_KFE,w_LH_HAA,w_LH_HFE,w_LH_KFE,w_RH_HAA,w_RH_HFE,w_RH_KFE,tau_LF_HAA,tau_LF_HFE,tau_LF_KFE,tau_RF_HAA,tau_RF_HFE,tau_RF_KFE,tau_LH_HAA,tau_LH_HFE,tau_LH_KFE,tau_RH_HAA,tau_RH_HFE,tau_RH_KFE
2807,8,-0.779939,1.00143,0.191253,-0.989291,-0.00547222,-0.145854,0.000209115,-1.09743,0.00561234,-1.71388,0.113481,-12.6401,0.00297964,-0.0086307,-1.58944,2.03039,-0.00702809,-1.61047,2.02961,-0.0125235,-1.19523,1.98027,-0.0118583,-1.19545,1.98027,-0.131381,-9.83071,0.230394,0.0424516,-10.0513,0.227145,-0.200721,-0.521934,0.917106,-0.194624,-0.544055,0.914765,0.509972,13,-2.41136,0.42424,13,-2.349,0.738331,-0.318141,1.65493,0.699052,-0.306004,1.65473
2808,8,-0.781037,1.00144,0.189549,-0.990194,-0.00552971,-0.139588,0.000164347,-1.09862,0.00534903,-1.69569,0.115156,-12.6833,0.00423167,-0.00876218,-1.59918,2.0306,-0.00698585,-1.62043,2.02982,-0.0127078,-1.19574,1.98115,-0.0120406,-1.19599,1.98115,-0.131581,-9.6411,0.18755,0.0420212,-9.86503,0.188135,-0.167727,-0.50576,0.848727,-0.169962,-0.524501,0.845514,0.517842,13,-2.43158,0.421685,13,-2.3688,0.751412,-0.286346,1.57861,0.711496,-0.272782,1.57855
2809,8,-0.782136,1.00145,0.187862,-0.991061,-0.00558768,-0.133295,0.000118714,-1.0999,0.00508459,-1.6777,0.116636,-12.7267,0.00551956,-0.00889376,-1.60872,2.03077,-0.00694413,-1.6302,2.02999,-0.0128599,-1.19624,1.98197,-0.0121988,-1.1965,1.98196,-0.131567,-9.45299,0.146487,0.0414204,-9.6802,0.150933,-0.136585,-0.489443,0.785377,-0.146445,-0.504822,0.781407,0.525731,13,-2.4483,0.419151,13,-2.38541,0.762465,-0.255515,1.50798,0.722434,-0.240725,1.50814
2810,8,-0.783236,1.00145,0.186193,-0.99189,-0.00564603,-0.126975,7.22E-05,-1.10129,0.00481925,-1.65992,0.117927,-12.7702,0.00684032,-0.00902521,-1.61808,2.0309,-0.00690309,-1.63979,2.03012,-0.0129819,-1.19672,1.98272,-0.0123341,-1.197,1.98271,-0.131351,-9.26634,0.107175,0.0406625,-9.49677,0.115508,-0.107483,-0.473052,0.726673,-0.124265,-0.485132,0.722054,0.533625,13,-2.46166,0.416648,13,-2.39898,0.771595,-0.225659,1.44261,0.731926,-0.209845,1.44306
2811,8,-0.784338,1.00146,0.184542,-0.992681,-0.00570466,-0.120628,2.49E-05,-1.10279,0.00455325,-1.64235,0.119034,-12.8139,0.00819193,-0.00915636,-1.62726,2.03099,-0.00686288,-1.64919,2.03022,-0.013076,-1.19719,1.98342,-0.012448,-1.19747,1.98341,-0.130938,-9.08114,0.0695758,0.0397552,-9.31472,0.0818218,-0.0805455,-0.456652,0.67226,-0.103561,-0.465539,0.667088,0.541513,13,-2.47181,0.414185,13,-2.40963,0.778917,-0.196784,1.38213,0.740047,-0.180147,1.38293
2812,8,-0.785442,1.00146,0.182908,-0.993435,-0.00576348,-0.114255,-2.34E-05,-1.1044,0.00428679,-1.62499,0.119959,-12.8576,0.00957279,-0.009287,-1.63625,2.03104,-0.00682365,-1.65842,2.03028,-0.0131442,-1.19763,1.98407,-0.012542,-1.19793,1.98405,-0.130339,-8.89734,0.0336486,0.0387077,-9.134,0.0498288,-0.0558446,-0.440308,0.621809,-0.0844291,-0.446139,0.616174,0.549381,13,-2.47888,0.411773,13,-2.41753,0.784558,-0.168893,1.32617,0.746882,-0.151627,1.32736
2813,8,-0.786547,1.00146,0.181292,-0.99415,-0.00582239,-0.107855,-7.25E-05,-1.10612,0.0040201,-1.60784,0.120705,-12.9012,0.0109816,-0.00941694,-1.64505,2.03105,-0.00678553,-1.66746,2.03032,-0.0131888,-1.19807,1.98467,-0.0126177,-1.19837,1.98464,-0.129556,-8.71493,-0.000655494,0.037525,-8.95459,0.0194775,-0.033407,-0.42408,0.575019,-0.0669243,-0.427016,0.569001,0.55722,13,-2.48301,0.409419,13,-2.42279,0.788649,-0.141984,1.27441,0.752522,-0.124276,1.27603
2814,8,-0.787654,1.00147,0.179692,-0.994825,-0.00588131,-0.101429,-0.000122428,-1.10796,0.00375337,-1.5909,0.121272,-12.9448,0.0124172,-0.00954602,-1.65368,2.03104,-0.00674866,-1.67633,2.03032,-0.0132121,-1.19848,1.98522,-0.0126767,-1.19878,1.98519,-0.128595,-8.53388,-0.0333888,0.0362146,-8.77647,-0.00929004,-0.0132214,-0.408023,0.531612,-0.0510688,-0.408244,0.525284,0.565017,13,-2.48433,0.407132,13,-2.42556,0.791327,-0.116053,1.22654,0.757062,-0.0980817,1.22862
2815,8,-0.788763,1.00147,0.17811,-0.995462,-0.00594014,-0.0949776,-0.000173255,-1.10993,0.00348684,-1.57417,0.121661,-12.9882,0.0138782,-0.00967405,-1.66212,2.03099,-0.00671317,-1.68501,2.0303,-0.0132163,-1.19888,1.98573,-0.0127207,-1.19918,1.98569,-0.12746,-8.35416,-0.0646091,0.0347807,-8.5996,-0.036535,0.00475491,-0.392187,0.491332,-0.036855,-0.389888,0.484757,0.572761,13,-2.48296,0.40492,13,-2.42597,0.792726,-0.0910895,1.18227,0.760602,-0.0730238,1.18485
2816,8,-0.789874,1.00147,0.176544,-0.996058,-0.0059988,-0.0885003,-0.000224951,-1.11202,0.0032207,-1.55765,0.121873,-13.0315,0.0153633,-0.00980085,-1.67038,2.03091,-0.00667916,-1.69353,2.03025,-0.0132037,-1.19927,1.98621,-0.0127512,-1.19956,1.98616,-0.126156,-8.17574,-0.094377,0.0332304,-8.42395,-0.0623237,0.0205901,-0.376617,0.453944,-0.0242505,-0.371999,0.44718,0.580443,13,-2.47904,0.40279,13,-2.42414,0.79298,-0.0670832,1.14135,0.76324,-0.0490799,1.14445
2817,8,-0.790987,1.00148,0.174994,-0.996614,-0.0060572,-0.0819977,-0.000277517,-1.11424,0.0029552,-1.54135,0.121908,-13.0746,0.016871,-0.00992628,-1.67847,2.0308,-0.00664676,-1.70186,2.03018,-0.0131762,-1.19964,1.98664,-0.0127699,-1.19993,1.98659,-0.124686,-7.99859,-0.122757,0.031568,-8.24948,-0.0867247,0.034373,-0.36135,0.419231,-0.013203,-0.35462,0.412329,0.588051,13,-2.47268,0.40075,13,-2.42018,0.792219,-0.0440191,1.10354,0.765073,-0.0262233,1.10717
2818,8,-0.792107,1.00148,0.173463,-0.997127,-0.00610431,-0.075498,-0.000303079,-1.12517,0.00580206,-1.52105,0.0690513,-13.0054,-0.0884738,-0.0100215,-1.68638,2.0307,-0.00664386,-1.70999,2.03017,-0.0132323,-1.19994,1.98703,-0.0129509,-1.21383,2.00007,-0.0658556,-7.82174,-0.0843586,-0.0257555,-8.01503,0.0641419,-0.146616,-0.24083,0.360893,-0.348691,-27.4521,26.5562,0.595577,13,-2.464,0.398806,13,-2.41422,0.79057,-0.0218801,1.06862,0.766197,-0.00442467,1.07279
2819,8,-0.793238,1.00149,0.171967,-0.997588,-0.00596697,-0.0691612,-0.000303949,-1.13729,0.0106607,-1.4708,-0.620122,-12.4084,-0.0218661,-0.00975091,-1.69413,2.03092,-0.00700607,-1.7177,2.03036,-0.0130892,-1.21304,2.00006,-0.0136066,-1.24045,2.02592,0.607133,-7.68191,0.536686,-0.698682,-7.39886,0.323389,0.432734,-25.9714,25.6936,-0.962823,-25.7933,25.1385,0.601293,13,-2.45571,0.398631,13,-2.41332,0.793938,-0.00381471,1.03741,0.777053,0.829776,-0.00595086
2820,8,-0.794378,1.0015,0.170537,-0.997983,-0.0056819,-0.0632278,-0.000303015,-1.14139,0.0117986,-1.39085,-0.519872,-11.3777,-0.0450958,-0.00919908,-1.70153,2.03177,-0.0076489,-1.72485,2.03102,-0.0127132,-1.23784,2.02483,-0.0145036,-1.26514,2.05015,0.49652,-7.11601,1.1496,-0.586973,-6.89433,0.99977,0.319398,-23.6184,23.8386,-0.831163,-23.5745,23.3182,0.585054,13,-2.47381,0.420364,13,-2.42882,0.785354,0.782551,-0.00476712,0.816399,2.42714,-2.07374
2821,8,-0.795521,1.00151,0.169185,-0.998313,-0.00544448,-0.0578009,-0.000291479,-1.14513,0.0128521,-1.3114,-0.43176,-10.3697,-0.0646511,-0.00875115,-1.70837,2.0332,-0.00818642,-1.73149,2.03234,-0.0124461,-1.26035,2.04775,-0.0152731,-1.28761,2.07259,0.399339,-6.56444,1.72748,-0.48806,-6.39537,1.63486,0.214764,-21.4099,22.0108,-0.707719,-21.374,21.5675,0.551945,13,-2.54126,0.458934,13,-2.48175,0.76279,2.27024,-1.98605,0.870218,3.90817,-4.01201
2822,8,-0.796668,1.00153,0.167913,-0.998588,-0.00524884,-0.0528691,-0.000270656,-1.14848,0.0138247,-1.23256,-0.354528,-9.38758,-0.0809924,-0.00839438,-1.71467,2.0352,-0.00863084,-1.73764,2.03427,-0.0122779,-1.28067,2.06889,-0.0159234,-1.3079,2.09332,0.314208,-6.02662,2.26877,-0.400778,-5.90292,2.22651,0.121636,-19.2348,20.2651,-0.592913,-19.1991,19.8866,0.525069,13,-2.65634,0.491185,13,-2.58713,0.746765,3.62109,-3.82003,0.916385,5.25663,-5.80744
2823,8,-0.797818,1.00154,0.16672,-0.998814,-0.00508962,-0.0484191,-0.000241702,-1.15137,0.0147179,-1.15444,-0.287493,-8.43463,-0.0946647,-0.00811711,-1.72043,2.03772,-0.00899339,-1.7433,2.03677,-0.0121974,-1.29884,2.08832,-0.0164627,-1.32603,2.1124,0.240323,-5.50219,2.77233,-0.32432,-5.41701,2.77408,0.0393667,-17.1016,18.5989,-0.485729,-17.0574,18.274,0.503663,13,-2.81619,0.51785,13,-2.74159,0.736673,4.84043,-5.51107,0.955404,6.47382,-7.4656
2824,8,-0.79897,1.00156,0.165604,-0.999,-0.00496182,-0.0444361,-0.000205589,-1.15371,0.015534,-1.07719,-0.230039,-7.51407,-0.10613,-0.00790845,-1.72568,2.04073,-0.00928459,-1.74848,2.0398,-0.0121939,-1.3149,2.10612,-0.016899,-1.34203,2.1299,0.176997,-4.99085,3.23735,-0.258092,-4.93783,3.27723,-0.0324049,-15.0173,17.0097,-0.386767,-14.957,16.7287,0.487027,13,-3.01784,0.539603,13,-2.94161,0.731843,5.93053,-7.06563,0.987763,7.56152,-8.99202
2825,8,-0.800125,1.00157,0.164565,-0.999151,-0.00486077,-0.0409034,-0.000163136,-1.15545,0.0162756,-1.00092,-0.181404,-6.62886,-0.115794,-0.00775826,-1.73042,2.04418,-0.00951426,-1.75318,2.0433,-0.0122573,-1.3289,2.12238,-0.0172398,-1.35596,2.14589,0.123381,-4.49241,3.66324,-0.201242,-4.46566,3.73587,-0.0943852,-12.9894,15.4954,-0.294986,-12.9063,15.2494,0.474507,13,-3.25822,0.557076,13,-3.18366,0.731634,6.89409,-8.48998,1.01394,8.52195,-10.3921
2826,8,-0.801281,1.00159,0.163602,-0.999274,-0.00478218,-0.0378029,-0.000115025,-1.15652,0.0169464,-0.925747,-0.140942,-5.7816,-0.123989,-0.00765718,-1.73467,2.04803,-0.00969147,-1.75741,2.04725,-0.012378,-1.34091,2.13715,-0.0174929,-1.36787,2.16043,0.0787872,-4.00671,4.04966,-0.153182,-4.00081,4.15015,-0.14698,-11.0252,14.0537,-0.211103,-10.9135,13.8355,0.465496,13,-3.53425,0.570856,13,-3.46419,0.735438,7.7343,-9.79018,1.03439,9.35785,-11.6713
2827,8,-0.802437,1.00161,0.162713,-0.999372,-0.0047221,-0.0351154,-6.18E-05,-1.15689,0.0175498,-0.851791,-0.10787,-4.97465,-0.131002,-0.0075966,-1.73844,2.05226,-0.00982459,-1.76119,2.05158,-0.012547,-1.35099,2.15052,-0.0176655,-1.37782,2.17359,0.0423608,-3.53361,4.39645,-0.113048,-3.54362,4.52037,-0.190977,-9.13191,12.6831,-0.134035,-8.98685,12.4858,0.459431,13,-3.84276,0.581488,13,-3.77963,0.742679,8.45474,-10.9721,1.04957,10.0724,-12.8347
2828,8,-0.803594,1.00162,0.161897,-0.99945,-0.00467698,-0.0328203,-4.04E-06,-1.1565,0.0180904,-0.779152,-0.0815477,-4.20995,-0.137061,-0.00756871,-1.74174,2.05681,-0.00992125,-1.76451,2.05626,-0.0127559,-1.35921,2.16255,-0.0177648,-1.38588,2.18544,0.0134288,-3.073,4.70369,-0.0802696,-3.09445,4.84706,-0.226819,-7.31614,11.3815,-0.0645621,-7.13412,11.1996,0.455796,13,-4.18061,0.589475,13,-4.12645,0.752818,9.05945,-12.0416,1.05993,10.6695,-13.8875
2829,8,-0.80475,1.00164,0.161154,-0.999512,-0.00464358,-0.0308962,5.79E-05,-1.15532,0.018572,-0.707923,-0.0612065,-3.48918,-0.142354,-0.00756642,-1.74459,2.06165,-0.00998838,-1.76738,2.06125,-0.0129969,-1.36566,2.17332,-0.0177978,-1.39213,2.19602,-0.0088431,-2.62474,4.97158,-0.0539907,-2.6536,5.13086,-0.255357,-5.58416,10.1475,-0.00153059,-5.36231,9.97572,0.454123,13,-4.54461,0.595275,13,-4.50114,0.765352,9.55289,-13.0042,1.06589,11.1531,-14.8349
2830,8,-0.805904,1.00166,0.160481,-0.999559,-0.00461905,-0.0293209,0.000123771,-1.15333,0.0189996,-0.638187,-0.0462424,-2.8136,-0.147029,-0.00758338,-1.747,2.06673,-0.0100322,-1.76982,2.0665,-0.0132632,-1.37043,2.18288,-0.0177714,-1.39665,2.20542,-0.0250894,-2.18868,5.20051,-0.0336744,-2.22137,5.37258,-0.277049,-3.94137,8.97938,0.0542671,-3.67811,8.81375,0.453985,13,-4.93162,0.599303,13,-4.90026,0.779817,9.9399,-13.8654,1.06787,11.528,-15.6819
2831,8,-0.807056,1.00168,0.159877,-0.999595,-0.00460086,-0.0280716,0.000193127,-1.15051,0.0193773,-0.570017,-0.0359306,-2.18418,-0.151202,-0.00761398,-1.74898,2.07203,-0.0100583,-1.77183,2.07198,-0.0135481,-1.37359,2.19131,-0.0176923,-1.39954,2.21368,-0.0361003,-1.76464,5.39099,-0.0184947,-1.79799,5.5731,-0.292777,-2.39251,7.87573,0.104074,-2.08688,7.71234,0.455003,13,-5.33851,0.601932,13,-5.3204,0.795789,10.2257,-14.6304,1.06629,11.7992,-16.4335
2832,8,-0.808205,1.0017,0.15934,-0.999621,-0.00458678,-0.0271252,0.000265742,-1.14683,0.0197101,-0.503472,-0.0297292,-1.60149,-0.154958,-0.00765325,-1.75053,2.07749,-0.0100715,-1.77342,2.07763,-0.0138459,-1.37526,2.19866,-0.0175667,-1.40088,2.22087,-0.0424504,-1.35243,5.54369,-0.00796808,-1.38365,5.73345,-0.302982,-0.941276,6.83496,0.147118,-0.593495,6.67099,0.456839,13,-5.76217,0.603498,13,-5.75823,0.812884,10.4157,-15.3046,1.06154,11.9721,-17.0946
2833,8,-0.80935,1.00172,0.158869,-0.999639,-0.00457491,-0.0264583,0.000341369,-1.14231,0.0200018,-0.438604,-0.0269795,-1.06581,-0.158364,-0.00769691,-1.75169,2.0831,-0.0100762,-1.7746,2.08343,-0.0141517,-1.37553,2.20501,-0.0174007,-1.40077,2.22705,-0.0448645,-0.951804,5.65936,-0.00131925,-0.978493,5.85468,-0.308543,0.409398,5.8557,0.184735,0.798647,5.68831,0.459195,13,-6.19956,0.604291,13,-6.21049,0.830757,10.5157,-15.8931,1.054,12.0526,-17.6699
2834,8,-0.810489,1.00174,0.158462,-0.99965,-0.00456362,-0.0260473,0.000419777,-1.13694,0.0202574,-0.375449,-0.0272182,-0.57706,-0.161464,-0.00774126,-1.75244,2.0888,-0.0100759,-1.77538,2.08932,-0.0144609,-1.37449,2.2104,-0.0172003,-1.39933,2.23228,-0.0438406,-0.562536,5.73889,0.00186629,-0.582607,5.93801,-0.309854,1.65774,4.93637,0.216189,2.08677,4.76372,0.461815,13,-6.64768,0.60457,13,-6.67401,0.849102,10.5317,-16.4007,1.04404,12.0464,-18.1643
2835,8,-0.811623,1.00176,0.158117,-0.999655,-0.00455155,-0.025869,0.000500745,-1.13073,0.0204802,-0.314039,-0.0298672,-0.134906,-0.164288,-0.0077832,-1.75282,2.09456,-0.0100738,-1.77577,2.09528,-0.0147697,-1.37226,2.21491,-0.0169707,-1.39665,2.23661,-0.0400234,-0.184346,5.78323,0.00229651,-0.196047,5.98464,-0.307753,2.80273,4.07561,0.242894,3.2696,3.89574,0.464476,13,-7.10361,0.604554,13,-7.14572,0.867654,10.4696,-16.8324,1.03202,11.9598,-18.5823
2836,8,-0.81275,1.00178,0.157833,-0.999654,-0.00453757,-0.0259002,0.000584064,-1.12369,0.0206747,-0.254389,-0.034551,0.26132,-0.166859,-0.00782012,-1.75282,2.10034,-0.0100725,-1.77578,2.10127,-0.0150749,-1.36894,2.21858,-0.0167172,-1.39284,2.2401,-0.0338249,0.183029,5.79348,0.000306132,0.181187,5.99588,-0.302562,3.84452,3.2718,0.264149,4.34647,3.08364,0.466992,13,-7.56449,0.604429,13,-7.62263,0.886183,10.3358,-17.1929,1.01824,11.7991,-18.9287
2837,8,-0.81387,1.0018,0.157608,-0.999648,-0.0045208,-0.0261182,0.000669525,-1.11585,0.0208439,-0.19651,-0.0407784,0.61249,-0.169185,-0.00784993,-1.75246,2.10613,-0.0100741,-1.77541,2.10726,-0.0153737,-1.36463,2.22148,-0.0164444,-1.38801,2.2428,-0.0258015,0.539875,5.77074,-0.00347476,0.549104,5.97307,-0.29505,4.7839,2.52354,0.281415,5.31814,2.32581,0.469207,13,-8.02756,0.604351,13,-8.10185,0.904492,10.1364,-17.4867,1.00303,11.5707,-19.2079
2838,8,-0.814982,1.00182,0.157439,-0.999638,-0.00450051,-0.0265007,0.000756923,-1.10722,0.0209918,-0.140401,-0.0482629,0.91976,-0.171273,-0.00787097,-1.75174,2.11187,-0.0100802,-1.77468,2.1132,-0.0156639,-1.35942,2.22366,-0.0161567,-1.38226,2.24478,-0.0162767,0.886452,5.71628,-0.00879589,0.907752,5.91762,-0.285449,5.62272,1.82914,0.294011,6.18588,1.62138,0.470996,13,-8.49013,0.604446,13,-8.58061,0.92242,9.87755,-17.7186,0.986666,11.2807,-19.4243
2839,8,-0.816084,1.00184,0.157326,-0.999624,-0.00447619,-0.0270262,0.000846053,-1.09784,0.0211207,-0.0860577,-0.0565994,1.18444,-0.173123,-0.00788197,-1.75069,2.11754,-0.0100922,-1.7736,2.11908,-0.0159439,-1.35343,2.22517,-0.015858,-1.37569,2.24607,-0.00571791,1.22303,5.63134,-0.0151094,1.25717,5.83095,-0.274445,6.36335,1.18708,0.303417,6.9522,0.968565,0.472258,13,-8.94961,0.604814,13,-9.05623,0.939835,9.56536,-17.8927,0.969403,10.9356,-19.5822
2840,8,-0.817177,1.00186,0.157266,-0.999607,-0.00444745,-0.0276736,0.000936711,-1.08775,0.021234,-0.0334635,-0.0655857,1.40806,-0.174735,-0.00788201,-1.7493,2.12312,-0.0101109,-1.77217,2.12485,-0.0162122,-1.34674,2.22606,-0.0155518,-1.3684,2.24674,0.00563659,1.54983,5.51732,-0.0222484,1.59742,5.71455,-0.262172,7.00903,0.595594,0.308951,7.61995,0.366335,0.472918,13,-9.40352,0.605531,13,-9.52618,0.956632,9.20577,-18.0133,0.951481,10.5415,-19.6858
2841,8,-0.818259,1.00189,0.157258,-0.999586,-0.00441407,-0.028423,0.00102869,-1.07698,0.0213337,0.0173985,-0.0748971,1.59226,-0.176104,-0.00787049,-1.74759,2.12856,-0.0101369,-1.77041,2.13049,-0.0164679,-1.33946,2.22638,-0.0152413,-1.3605,2.24683,0.0174039,1.86707,5.37557,-0.0297462,1.92855,5.5699,-0.249225,7.56335,0.0530478,0.312074,8.19302,-0.187271,0.472921,13,-9.84946,0.606652,13,-9.988,0.972731,8.8046,-18.0846,0.933109,10.1043,-19.7392
2842,8,-0.819331,1.00191,0.1573,-0.999562,-0.00437591,-0.029255,0.0011218,-1.06557,0.0214224,0.0665546,-0.0844065,1.73886,-0.177229,-0.00784708,-1.74557,2.13386,-0.0101705,-1.76832,2.13598,-0.0167103,-1.33166,2.22619,-0.0149292,-1.35206,2.24639,0.0294231,2.17493,5.20758,-0.0375134,2.25058,5.39857,-0.235648,8.03055,-0.442457,0.31209,8.67542,-0.693454,0.472229,13,-10.2852,0.608212,13,-10.4394,0.988073,8.36743,-18.1106,0.914479,9.62991,-19.7463
2843,8,-0.82039,1.00193,0.15739,-0.999535,-0.00433296,-0.0301513,0.00121582,-1.05357,0.0215016,0.114031,-0.0938601,1.84973,-0.178104,-0.00781167,-1.74325,2.13897,-0.0102118,-1.76591,2.14128,-0.0169391,-1.32344,2.22552,-0.014618,-1.34319,2.24546,0.0413873,2.47355,5.01482,-0.0451596,2.56354,5.20208,-0.221945,8.41506,-0.892652,0.310414,9.07199,-1.15434,0.470825,13,-10.7085,0.610229,13,-10.8781,1.00262,7.89961,-18.095,0.895754,9.12386,-19.7111
2844,8,-0.821437,1.00195,0.157527,-0.999506,-0.00428525,-0.0310945,0.00131056,-1.04103,0.0215738,0.15986,-0.103206,1.92685,-0.178726,-0.00776428,-1.74063,2.14387,-0.0102608,-1.7632,2.14637,-0.0171541,-1.31487,2.22442,-0.0143096,-1.33396,2.2441,0.0533967,2.7631,4.79875,-0.0527124,2.86741,4.98206,-0.208047,8.72176,-1.29955,0.306311,9.38748,-1.57129,0.4687,13,-11.1174,0.61271,13,-11.3021,1.01635,7.40625,-18.0416,0.877079,8.59143,-19.6372
2845,8,-0.822472,1.00197,0.157709,-0.999476,-0.00423293,-0.0320683,0.00140583,-1.028,0.0216392,0.204076,-0.112207,1.97222,-0.179099,-0.00770527,-1.73773,2.14855,-0.010317,-1.76018,2.15123,-0.0173554,-1.30603,2.22294,-0.0140059,-1.32445,2.24234,0.0646183,3.04345,4.56113,-0.0596948,3.16218,4.74,-0.194478,8.95552,-1.66498,0.301173,9.62724,-1.94654,0.465857,13,-11.5099,0.615646,13,-11.7095,1.02925,6.89214,-17.9539,0.858577,8.03765,-19.5282
2846,8,-0.823493,1.00199,0.157935,-0.999444,-0.00417616,-0.0330574,0.00150142,-1.01453,0.0217006,0.246713,-0.120913,1.98794,-0.179212,-0.00763506,-1.73455,2.15299,-0.01038,-1.75688,2.15584,-0.0175431,-1.29699,2.22111,-0.0137082,-1.31474,2.24023,0.0757946,3.31488,4.30327,-0.0663519,3.44776,4.47761,-0.180997,9.12154,-1.99104,0.294184,9.7964,-2.28163,0.462316,13,-11.8843,0.619018,13,-12.0984,1.04132,6.36182,-17.8353,0.840352,7.46721,-19.3874
2847,8,-0.824501,1.00202,0.158202,-0.99941,-0.00411515,-0.0340474,0.00159714,-1.00068,0.0217575,0.287808,-0.12912,1.97605,-0.179075,-0.00755417,-1.7311,2.15715,-0.0104493,-1.75329,2.16018,-0.0177176,-1.28782,2.21898,-0.0134178,-1.30489,2.2378,0.0859889,3.57714,4.027,-0.0722254,3.7241,4.1964,-0.168088,9.22482,-2.27961,0.286675,9.90048,-2.57887,0.458104,13,-12.2389,0.622799,13,-12.4671,1.05259,5.81951,-17.6891,0.822492,6.8845,-19.2183
2848,8,-0.825494,1.00204,0.15851,-0.999377,-0.00405017,-0.035025,0.00169282,-0.986503,0.0218123,0.327398,-0.13691,1.93867,-0.178678,-0.00746322,-1.7274,2.16103,-0.0105242,-1.74943,2.16422,-0.0178794,-1.27857,2.21657,-0.0131355,-1.29497,2.23509,0.0959271,3.83041,3.73369,-0.0775834,3.99105,3.89808,-0.15547,9.2706,-2.53287,0.277809,9.94466,-2.83988,0.45325,13,-12.5721,0.626957,13,-12.8141,1.06306,5.26912,-17.5183,0.805066,6.29359,-19.0239
2849,8,-0.826474,1.00206,0.158856,-0.999343,-0.00398146,-0.035978,0.00178827,-0.972051,0.0218644,0.365521,-0.14412,1.87784,-0.178033,-0.00736286,-1.72345,2.16461,-0.010604,-1.74531,2.16796,-0.0180289,-1.2693,2.21393,-0.0128622,-1.28503,2.23214,0.104776,4.07441,3.42516,-0.0820411,4.2485,3.58415,-0.14356,9.26379,-2.75273,0.268826,9.93436,-3.06706,0.447793,13,-12.8826,0.631451,13,-13.1378,1.07277,4.71426,-17.3258,0.788131,5.69824,-18.8071
2850,8,-0.827438,1.00208,0.15924,-0.99931,-0.00390931,-0.0368953,0.00188331,-0.957381,0.0219156,0.402213,-0.150857,1.79564,-0.177132,-0.00725386,-1.71925,2.16788,-0.010688,-1.74094,2.17138,-0.0181667,-1.26007,2.21108,-0.0125984,-1.27513,2.22897,0.113238,4.30923,3.10278,-0.0858804,4.49628,3.2563,-0.13205,9.20941,-2.94138,0.258876,9.87457,-3.26204,0.441772,13,-13.1689,0.63624,13,-13.4371,1.08174,4.15823,-17.1143,0.771732,5.10187,-18.5709
2851,8,-0.828388,1.0021,0.15966,-0.999277,-0.00383402,-0.0377666,0.00197778,-0.942551,0.0219654,0.437509,-0.156993,1.69405,-0.175988,-0.00713695,-1.71483,2.17081,-0.0107753,-1.73633,2.17447,-0.0182934,-1.25091,2.20806,-0.0123444,-1.2653,2.22563,0.120571,4.53457,2.76836,-0.0887794,4.73424,2.91605,-0.121302,9.11213,-3.10071,0.249109,9.77043,-3.42725,0.435231,13,-13.43,0.641277,13,-13.7107,1.09,3.60403,-16.8866,0.755901,4.5076,-18.3177
2852,8,-0.829323,1.00212,0.160114,-0.999246,-0.00375586,-0.0385828,0.00207151,-0.927614,0.0220153,0.471446,-0.162646,1.57507,-0.174593,-0.00701294,-1.71019,2.17341,-0.0108652,-1.73148,2.17721,-0.0184096,-1.24186,2.20489,-0.0121005,-1.25561,2.22213,0.127447,4.75048,2.42326,-0.0910265,4.96218,2.56503,-0.110994,8.97664,-3.23289,0.23867,9.62658,-3.56432,0.428217,13,-13.6649,0.646517,13,-13.9576,1.09761,3.05438,-16.6449,0.740662,3.91825,-18.0501
2853,8,-0.830244,1.00215,0.160602,-0.999217,-0.00367512,-0.0393356,0.00216435,-0.912625,0.0220645,0.504056,-0.167713,1.4406,-0.172961,-0.00688262,-1.70534,2.17565,-0.0109569,-1.72641,2.1796,-0.0185158,-1.23297,2.20161,-0.0118668,-1.24607,2.21851,0.133205,4.95666,2.06924,-0.092352,5.17995,2.20473,-0.101443,8.80723,-3.33979,0.228623,9.44775,-3.67564,0.420777,13,-13.8725,0.651911,13,-14.1769,1.10457,2.51172,-16.3915,0.726028,3.33634,-17.7705
2854,8,-0.831149,1.00217,0.161122,-0.99919,-0.00359208,-0.0400178,0.00225615,-0.897637,0.0221142,0.535373,-0.172317,1.29252,-0.171086,-0.0067468,-1.70028,2.17754,-0.0110496,-1.72112,2.18162,-0.0186127,-1.22426,2.19823,-0.0116435,-1.23673,2.21479,0.138437,5.1531,1.70765,-0.0930378,5.38734,1.83674,-0.0923277,8.60817,-3.42349,0.218122,9.23815,-3.76281,0.412957,13,-14.0522,0.657413,13,-14.3677,1.11095,1.9782,-16.1286,0.71201,2.76411,-17.4809
