t,x,y,r,lhx,lhy,lk,rhx,rhy,rk,dx,dy,dr,dlhx,dlhy,dlk,drhx,drhy,drk,ulhx,ulhy,ulk,urhx,urhy,urk
0.7340000000000005,-0.14799937178482586,0.15549934381357422,0.5367688256745798,-0.5137892252057633,-1.2802670472946522,2.529953466727883,0.05219033531021517,-0.7487789919141737,1.5231588423062807,-0.1115658130077285,-0.0201783627356408,0.5090627015602752,-0.24796619671814527,0.0029535831617620353,-0.005366219708483607,-0.2851940655176782,0.27380822292013746,-0.5263255255008387,6.054142016925463,-1.0942538159613455,-9.220856891937235,1.4236081799711588,-0.275558813202204,0.19893896189457044
0.7360000000000005,-0.14822251868659744,0.15545908422868437,0.5377889324677209,-0.5142819434113266,-1.28026057521153,2.529941707923187,0.05161795359774442,-0.74823006910659,1.5221036765397775,-0.11166744437929665,-0.0201186604350298,0.5122407409469424,-0.24447081819060684,0.003285966052393922,-0.0059701217199300645,-0.28815741393056954,0.2754323700863354,-0.5294513089690949,6.056511701759318,-1.0921071200008396,-9.20747276337416,1.4245604731851629,-0.2754303679837414,0.19889803390720498
0.7380000000000005,-0.14844566558836905,0.1554188246437945,0.5388090392608618,-0.5147746616168898,-1.2802541031284078,2.5299299491184915,0.051045571885273665,-0.7476811462990062,1.5210485107732743,-0.11176907575086481,-0.020058958134418804,0.5154187803336097,-0.24097543966306845,0.0036183489430258084,-0.006574023731376522,-0.2911207623434609,0.2770565172525334,-0.5325770924373512,6.058881386593172,-1.0899604240403338,-9.194088634811084,1.425512766399167,-0.2753019227652788,0.19885710591983954
0.7400000000000005,-0.14866881249014063,0.15537856505890466,0.5398291460540028,-0.5152673798224531,-1.2802476310452855,2.5299181903137957,0.05047319017280291,-0.7471322234914224,1.5199933450067713,-0.11187070712243297,-0.01999925583380781,0.518596819720277,-0.23748006113553002,0.0039507318336576645,-0.007177925742822925,-0.2940841107563523,0.27868066441873135,-0.5357028759056075,6.0612510714270265,-1.087813728079828,-9.18070450624801,1.4264650596131712,-0.2751734775468162,0.19881617793247408
0.7420000000000005,-0.14889342662356275,0.15533856616963948,0.5408902631412216,-0.5157224455136126,-1.280240114688042,2.5299045340285846,0.04986433964067405,-0.746564914016688,1.518902796367385,-0.11205566617767466,-0.0200179647019035,0.5238252151870642,-0.2333434939286644,0.0037387644371162584,-0.006792836210410371,-0.2985158452739214,0.2807573641101853,-0.539698886343435,6.064269196717008,-1.0839985432080075,-9.154570986827068,1.4288417757803065,-0.27506718867686775,0.19880415958630018
0.7440000000000005,-0.14911804075698487,0.1552985672803743,0.5419513802284405,-0.516177511204772,-1.2802325983307985,2.529890877743374,0.049255489108545186,-0.7459976045419535,1.5178122477279987,-0.11224062523291635,-0.020036673569999185,0.5290536106538513,-0.22920692672179876,0.003526797040574852,-0.006407746677997818,-0.3029475797914904,0.2828340638016393,-0.5436948967812625,6.067287322006991,-1.0801833583361873,-9.128437467406124,1.431218491947442,-0.2749608998069193,0.1987921412401263
0.7460000000000006,-0.14934265489040696,0.15525856839110916,0.5430124973156593,-0.5166325768959315,-1.2802250819735548,2.529877221458163,0.04864663857641632,-0.7454302950672191,1.5167216990886125,-0.11242558428815805,-0.020055382438094873,0.5342820061206384,-0.22507035951493315,0.0033148296440334455,-0.006022657145585265,-0.3073793143090594,0.2849107634930932,-0.5476909072190901,6.070305447296973,-1.0763681734643669,-9.102303947985183,1.4335952081145773,-0.27485461093697083,0.19878012289395242
0.7480000000000006,-0.14956726902382908,0.15521856950184398,0.5440736144028782,-0.517087642587091,-1.2802175656163113,2.529863565172952,0.04803778804428746,-0.7448629855924848,1.5156311504492261,-0.11261054334339975,-0.02007409130619056,0.5395104015874255,-0.22093379230806753,0.003102862247492039,-0.005637567613172712,-0.3118110488266284,0.28698746318454715,-0.5516869176569176,6.073323572586955,-1.0725529885925467,-9.076170428564241,1.4359719242817128,-0.2747483220670224,0.19876810454777855
0.7500000000000006,-0.14979188315725117,0.1551785706125788,0.5451347314900971,-0.5175427082782503,-1.2802100492590678,2.529849908887741,0.0474289375121586,-0.7442956761177504,1.51454060180984,-0.11279550239864145,-0.020092800174286253,0.5447387970542127,-0.2167972251012018,0.0028908948509505676,-0.00525247808076004,-0.31624278334419753,0.2890641628760012,-0.5556829280947451,6.076341697876938,-1.068737803720726,-9.050036909143298,1.4383486404488486,-0.274642033197074,0.19875608620160468
0.7520000000000006,-0.1500185062531425,0.15513775252429707,0.5462649460611628,-0.5179489537028781,-1.2802098985371377,2.5298496350426865,0.04676669440873315,-0.7437049940325473,1.513405082318358,-0.11299689199917082,-0.02024521785252006,0.5536794761457265,-0.21089706411721387,0.001509975085212134,-0.0027434497520466314,-0.32251088718917903,0.29166098770204646,-0.5606791962628396,6.088099451683992,-1.0626850329580595,-9.006965901829153,1.4467821518441275,-0.2751566462184623,0.1992020372633858
0.7540000000000006,-0.15024512934903383,0.15509693443601533,0.5473951606322287,-0.5183551991275057,-1.2802097478152077,2.5298493611976323,0.04610445130530771,-0.7431143119473443,1.512269562826876,-0.1131982815997002,-0.02039763553075387,0.5626201552372403,-0.20499690313322594,0.00012905531947369998,-0.00023442142333322206,-0.32877899103416053,0.29425781252809174,-0.5656754644309341,6.099857205491047,-1.056632262195393,-8.96389489451501,1.4552156632394067,-0.27567125923985064,0.19964798832516692
0.7560000000000006,-0.15047175244492514,0.1550561163477336,0.5485253752032945,-0.5187614445521335,-1.2802095970932776,2.5298490873525776,0.04544220820188226,-0.7425236298621413,1.5111340433353941,-0.11339967120022959,-0.020550053208987677,0.5715608343287542,-0.199096742149238,-0.0012518644462647332,0.002274606905380186,-0.335047094879142,0.29685463735413703,-0.5706717325990285,6.111614959298103,-1.0505794914327264,-8.920823887200866,1.4636491746346856,-0.276185872261239,0.20009393938694806
0.7580000000000006,-0.15069837554081647,0.15501529825945187,0.5496555897743604,-0.5191676899767612,-1.2802094463713476,2.5298488135075234,0.04477996509845682,-0.7419329477769382,1.5099985238439122,-0.11360106080075896,-0.020702470887221484,0.5805015134202679,-0.19319658116525004,-0.002632784212003167,0.0047836352340935966,-0.3413151987241235,0.2994514621801823,-0.575668000767123,6.123372713105157,-1.04452672067006,-8.877752879886723,1.4720826860299645,-0.2767004852826273,0.2005398904487292
0.7600000000000006,-0.15092499863670777,0.15497448017117013,0.5507858043454262,-0.5195739354013889,-1.2802092956494175,2.529848539662469,0.04411772199503137,-0.7413422656917352,1.5088630043524303,-0.11380245040128835,-0.020854888565455282,0.5894421925117819,-0.1872964201812619,-0.004013703977741609,0.0072926635628070184,-0.347583302569105,0.30204828700622766,-0.5806642689352175,6.135130466912214,-1.038473949907394,-8.834681872572583,1.4805161974252439,-0.2772150983040157,0.20098584151051038
0.7620000000000006,-0.15115361658744875,0.15493236944070354,0.5520241799693862,-0.5199049175107323,-1.280225971196472,2.529878831729975,0.043388791333167,-0.7407239856341976,1.5076743868782712,-0.11401307693844451,-0.020860060711295682,0.6016285885240583,-0.17780859400413238,-0.005535621550107197,0.010057470428689076,-0.3541031555684353,0.3048754475604927,-0.5861038068363829,6.178337497302398,-1.0417162423658557,-8.865419310225093,1.4967959583374055,-0.2794620001083496,0.20266468387635575
0.7640000000000006,-0.1513822345381897,0.15489025871023696,0.5532625555933464,-0.5202358996200757,-1.2802426467435266,2.529909123797481,0.04265986067130263,-0.74010570557666,1.506485769404112,-0.11422370347560068,-0.020865232857136082,0.6138149845363347,-0.16832076782700284,-0.007057539122472785,0.012822277294571135,-0.36062300856776563,0.3077026081147577,-0.5915433447375482,6.221544527692583,-1.0449585348243176,-8.896156747877603,1.513075719249567,-0.2817089019126835,0.20434352624220112
0.7660000000000006,-0.15161085248893064,0.15484814797977034,0.5545009312173064,-0.5205668817294191,-1.2802593222905814,2.5299394158649875,0.04193093000943826,-0.7394874255191225,1.505297151929953,-0.11443433001275684,-0.020870405002976482,0.6260013805486111,-0.15883294164987333,-0.008579456694838374,0.015587084160453192,-0.36714286156709597,0.3105297686690227,-0.5969828826387136,6.264751558082768,-1.0482008272827794,-8.926894185530113,1.5293554801617286,-0.2839558037170174,0.20602236860804649
0.7680000000000006,-0.15183947043967158,0.15480603724930375,0.5557393068412665,-0.5208978638387626,-1.280275997837636,2.5299697079324934,0.04120199934757389,-0.7388691454615849,1.5041085344557938,-0.114644956549913,-0.020875577148816882,0.6381877765608874,-0.1493451154727438,-0.010101374267203962,0.01835189102633525,-0.3736627145664263,0.3133569292232878,-0.6024224205398789,6.307958588472952,-1.051443119741241,-8.957631623182623,1.54563524107389,-0.2862027055213513,0.20770121097389185
0.7700000000000006,-0.15206808839041253,0.15476392651883716,0.5569776824652266,-0.5212288459481059,-1.2802926733846904,2.53,0.04047306868570952,-0.7382508654040474,1.5029199169816347,-0.1148555830870692,-0.02088074929465719,0.6503741725731632,-0.1398572892956142,-0.011623291839569052,0.021116697892216405,-0.38018256756575636,0.3161840897775528,-0.6078619584410443,6.351165618863138,-1.0546854121997056,-8.988369060835154,1.5619150019860495,-0.2884496073256851,0.2093800533397371
0.7720000000000006,-0.1523010413067562,0.1547279315264477,0.5583012959731908,-0.5214539038403291,-1.2802926733683877,2.53,0.03969605404326392,-0.7376046021547854,1.5016774561458863,-0.1157106315746805,-0.01926071571229312,0.6507075324827197,-0.12935254962269438,-0.004199913427338412,0.007630586650322825,-0.3822664789982398,0.3189529552778597,-0.613189909866016,6.404614334256224,-1.1086423869831492,-9.417268394191247,1.5374192292130893,-0.28868466645491697,0.20959907260595123
0.7740000000000006,-0.15253399422309985,0.15469193653405824,0.559624909481155,-0.5216789617325522,-1.280292673352085,2.53,0.03891903940081833,-0.7369583389055235,1.500434995310138,-0.11656568006229182,-0.01764068212992905,0.6510408923922764,-0.11884780994977454,0.003223464984892231,-0.0058555245915707585,-0.3843503904307232,0.3217218207781667,-0.6185178612909877,6.4580630496493105,-1.1625993617665928,-9.846167727547337,1.5129234564401293,-0.28891972558414886,0.20981809187216532
0.7760000000000006,-0.1527669471394435,0.1546559415416688,0.5609485229891192,-0.5219040196247754,-1.280292673335782,2.53,0.038142024758372736,-0.7363120756562616,1.4991925344743895,-0.11742072854990313,-0.016020648547564985,0.6513742523018329,-0.1083430702768547,0.01064684339712287,-0.01934163583346433,-0.38643430186320665,0.3244906862784736,-0.6238458127159594,6.511511765042396,-1.2165563365500363,-10.27506706090343,1.4884276836671693,-0.28915478471338074,0.21003711113837945
0.7780000000000006,-0.15299990005578715,0.15461994654927935,0.5622721364970834,-0.5221290775169986,-1.2802926733194793,2.53,0.03736501011592714,-0.7356658124069997,1.497950073638641,-0.11827577703751443,-0.014400614965200913,0.6517076122113894,-0.09783833060393488,0.018070221809353512,-0.03282774707535792,-0.3885182132956901,0.3272595517787805,-0.6291737641409312,6.564960480435483,-1.2705133113334799,-10.70396639425952,1.463931910894209,-0.28938984384261257,0.21025613040459354
0.7800000000000006,-0.1532328529721308,0.1545839515568899,0.5635957500050477,-0.5223541354092217,-1.2802926733031765,2.53,0.03658799547348155,-0.7350195491577378,1.4967076128028927,-0.11913082552512581,-0.01278058138283666,0.6520409721209444,-0.08733359093101513,0.02549360022158522,-0.04631385831725343,-0.3906021247281731,0.3300284172790875,-0.634501715565903,6.61840919582857,-1.3244702861169244,-11.13286572761562,1.4394361381212488,-0.2896249029718445,0.2104751496708077
0.7820000000000006,-0.15348113634535232,0.15457985115838202,0.5647855328419278,-0.5224833083273773,-1.2801267340618643,2.5296984718964266,0.03582959792726617,-0.7343454386677984,1.4954115651888449,-0.1213996258820968,-0.007852455381862147,0.6239433149242022,-0.07829827583486654,0.05210638587092907,-0.09468319727499012,-0.3845866824641983,0.3328749076950696,-0.6399793817025637,6.705579611555171,-1.3968971927896077,-11.709597742764151,1.4124164953041785,-0.290691826770312,0.21128341482359328
0.7840000000000006,-0.15372941971857382,0.15457575075987415,0.5659753156788079,-0.5226124812455331,-1.279960794820552,2.5293969437928534,0.03507120038105079,-0.7336713281778592,1.4941155175747973,-0.12366842623906778,-0.0029243293808876338,0.59584565772746,-0.06926296073871793,0.07871917152027293,-0.14305253623272682,-0.37857124020022354,0.3357213981110517,-0.6454570478392245,6.792750027281771,-1.4693240994622911,-12.286329757912682,1.3853968524871079,-0.29175875056877953,0.21209167997637887
0.7860000000000006,-0.15397770309179531,0.15457165036136625,0.5671650985156881,-0.5227416541636887,-1.2797948555792398,2.5290954156892798,0.03431280283483542,-0.7329972176879198,1.4928194699607495,-0.12593722659603876,0.002003796620086878,0.5677480005307177,-0.06022764564256934,0.10533195716961677,-0.1914218751904635,-0.37255579793624877,0.33856788852703384,-0.6509347139758853,6.879920443008372,-1.5417510061349744,-12.863061773061213,1.3583772096700373,-0.292825674367247,0.21289994512916446
0.7880000000000006,-0.1542259864650168,0.15456754996285837,0.5683548813525682,-0.5228708270818444,-1.2796289163379275,2.5287938875857066,0.03355440528862004,-0.7323231071979805,1.491523422346702,-0.12820602695300973,0.006931922621061392,0.5396503433339755,-0.05119233054642074,0.13194474281896063,-0.2397912141482002,-0.366540355672274,0.341414378943016,-0.6564123801125461,6.967090858734972,-1.6141779128076577,-13.439793788209744,1.331357566852967,-0.2938925981657145,0.21370821028195006
0.7900000000000006,-0.15447426983823834,0.1545634495643505,0.5695446641894483,-0.523,-1.2794629770966153,2.5284923594821334,0.03279600774240467,-0.7316489967080413,1.4902273747326544,-0.13047482730998078,0.01186004862203615,0.5115526861372321,-0.04215701545027149,0.15855752846830568,-0.288160553105939,-0.3605249134082989,0.34426086935899813,-0.6618900462492069,7.054261274461582,-1.6866048194803411,-14.01652580335828,1.3043379240359,-0.2949595219641825,0.214516475434736
0.7920000000000006,-0.15475226104700096,0.15462984950774952,0.5703264806113316,-0.523,-1.278923667604665,2.5275116813674816,0.03213332761615154,-0.7309442683890087,1.4888724085961322,-0.1340560516087756,0.021245961054017888,0.4610709917285332,-0.021285715315771295,0.206475688361057,-0.3754002173431238,-0.34820245047412635,0.34764554558651306,-0.6684029867582756,7.30900234836103,-1.7631546665783036,-14.643049872701127,1.342723853879465,-0.30490258257834535,0.22180130094739783
0.7940000000000006,-0.1550302522557636,0.15469624945114852,0.5711082970332149,-0.523,-1.2783843581127148,2.5265310032528294,0.03147064748989842,-0.7302395400699762,1.4875174424596103,-0.13763727590757038,0.030631873485999626,0.4105892973198343,-0.00041441518127109667,0.2543938482538083,-0.4626398815803085,-0.3358799875399538,0.35103022181402793,-0.6749159272673443,7.563743422260478,-1.839704513676266,-15.269573942043975,1.3811097837230302,-0.31484564319250824,0.22908612646005966
0.7960000000000006,-0.15530824346452626,0.1547626493945475,0.5718901134550982,-0.523,-1.2778450486207646,2.5255503251381777,0.030807967363645293,-0.7295348117509436,1.4861624763230883,-0.14121850020636517,0.04001778591798136,0.36010760291113536,0.020456884953229094,0.3023120081465596,-0.5498795458174932,-0.32355752460578124,0.35441489804154286,-0.681428867776413,7.818484496159926,-1.9162543607742284,-15.896098011386822,1.4194957135665953,-0.3247887038066711,0.23637095197272145
0.7980000000000006,-0.15558623467328891,0.15482904933794653,0.5726719298769815,-0.523,-1.2773057391288143,2.524569647023526,0.030145287237392168,-0.728830083431911,1.4848075101865663,-0.14479972450516,0.0494036983499631,0.30962590850243643,0.041328185087729306,0.35023016803931095,-0.637119210054678,-0.3112350616716087,0.35779957426905773,-0.6879418082854817,8.073225570059375,-1.9928042078721908,-16.52262208072967,1.4578816434101605,-0.33473176442083397,0.2436557774853833
0.8000000000000006,-0.15586422588205157,0.15489544928134552,0.5734537462988647,-0.523,-1.2767664296368642,2.523588968908874,0.029482607111139054,-0.7281253551128786,1.4834525440500443,-0.14838094880395483,0.05878961078194516,0.2591442140937374,0.06219948522223153,0.3981483279320634,-0.7243588742918647,-0.298912598737436,0.36118425049657266,-0.6944547487945505,8.327966643958835,-2.0693540549701535,-17.14914615007252,1.4962675732537305,-0.34467482503499747,0.2509406029980456
0.8020000000000006,-0.15618204305399364,0.15508359553266696,0.5737000719374682,-0.5226291009785082,-1.2756468059040054,2.521549792438833,0.028959592004652562,-0.7273827299818547,1.4820246582158627,-0.1526473700079598,0.0739917723281817,0.20613177247777958,0.11970159511750685,0.46596796407200386,-0.8483233588356582,-0.2836032314337499,0.36535342694161166,-0.7024767471105547,8.79340546028285,-2.1492743117079787,-17.828052392066525,1.6231331855914055,-0.36652488822439444,0.26690122378278824
0.8040000000000006,-0.1564998602259357,0.15527174178398837,0.5739463975760717,-0.5222582019570166,-1.2745271821711466,2.519510615968792,0.028436576898166074,-0.7266401048508309,1.480596772381681,-0.15691379121196478,0.08919393387441825,0.15311933086182178,0.17720370501278215,0.5337876002119443,-0.9722878433794518,-0.26829386413006384,0.3695226033866506,-0.710498745426559,9.258844276606865,-2.229194568445804,-18.506958634060528,1.7499987979290808,-0.38837495141379147,0.2828618445675309
0.8060000000000006,-0.15681767739787777,0.15545988803530977,0.5741927232146752,-0.5218873029355248,-1.2734075584382878,2.5174714394987507,0.027913561791679586,-0.7258974797198071,1.4791688865474997,-0.16118021241596975,0.10439609542065478,0.100106889245864,0.23470581490805748,0.6016072363518847,-1.0962523279232452,-0.2529844968263778,0.37369177983168955,-0.7185207437425633,9.72428309293088,-2.3091148251836286,-19.18586487605453,1.8768644102667558,-0.41022501460318844,0.29882246535227347
0.8080000000000006,-0.15713549456981984,0.15564803428663118,0.5744390488532787,-0.521516403914033,-1.272287934705429,2.51543226302871,0.0273905466851931,-0.7251548545887833,1.477741000713318,-0.16544663361997472,0.11959825696689133,0.047094447629906194,0.2922079248033328,0.6694268724918252,-1.220216812467039,-0.23767512952269176,0.37786095627672855,-0.7265427420585675,10.189721909254896,-2.389035081921454,-19.864771118048534,2.003730022604431,-0.43207507779258547,0.3147830861370161
0.8100000000000006,-0.15745331174176194,0.15583618053795262,0.5746853744918822,-0.5211455048925412,-1.2711683109725702,2.513393086558669,0.026867531578706617,-0.7244122294577595,1.4763131148791366,-0.16971305482397972,0.1348004185131281,-0.005917993986051022,0.34971003469860984,0.7372465086317662,-1.3441812970108336,-0.22236576221900556,0.3820301327217675,-0.7345647403745718,10.655160725578899,-2.468955338659276,-20.543677360042512,2.1305956349421034,-0.45392514098198194,0.33074370692175836
0.8120000000000006,-0.15781482285438672,0.1562017607909981,0.5744502451136766,-0.5200129967198275,-1.2693037544425283,2.5099878288918607,0.026509827207193155,-0.7236278721810789,1.4748049277550979,-0.17412209181198143,0.15435986303658494,-0.04846996805823537,0.4385824070046527,0.8156235180349464,-1.488456832875687,-0.20443305943821105,0.3858574141199654,-0.741930056890462,10.888645582752083,-2.492493131525399,-20.773650622947976,2.2137310292850834,-0.4669691374214764,0.3402347969408346
0.8140000000000006,-0.1581763339670115,0.15656734104404355,0.574215115735471,-0.5188804885471137,-1.2674391979124866,2.506582571225053,0.026152122835679692,-0.7228435149043985,1.473296740631059,-0.17853112879998315,0.17391930756004176,-0.0910219421304197,0.5274547793106955,0.8940005274381264,-1.6327323687405406,-0.18650035665741657,0.3896846955181633,-0.7492953734063523,11.122130439925268,-2.5160309243915218,-21.00362388585344,2.296866423628063,-0.48001313386097083,0.34972588695991075
0.8160000000000006,-0.15853784507963628,0.15693292129708902,0.5739799863572654,-0.5177479803744,-1.265574641382445,2.503177313558245,0.02579441846416623,-0.722059157627718,1.4717885535070205,-0.18294016578798486,0.19347875208349857,-0.13357391620260406,0.6163271516167383,0.9723775368413066,-1.7770079046053944,-0.1685676538766221,0.39351197691636125,-0.7566606899222427,11.355615297098453,-2.539568717257645,-21.233597148758903,2.380001817971043,-0.4930571303004652,0.3592169769789869
0.8180000000000006,-0.15889935619226106,0.1572985015501345,0.5737448569790599,-0.5166154722016861,-1.2637100848524032,2.4997720558914374,0.025436714092652763,-0.7212748003510375,1.4702803663829818,-0.18734920277598657,0.21303819660695542,-0.1761258902747884,0.7051995239227811,1.0507545462444867,-1.921283440470248,-0.15063495109582759,0.39733925831455913,-0.764026006438133,11.589100154271637,-2.5631065101237676,-21.463570411664367,2.4631372123140225,-0.5061011267399597,0.3687080669980631
0.8200000000000006,-0.15926086730488584,0.15766408180317998,0.5735097276008543,-0.5154829640289723,-1.2618455283223613,2.496366798224629,0.02507900972113931,-0.7204904430743571,1.4687721792589432,-0.1917582397639883,0.23259764113041229,-0.21867786434697206,0.794071896228824,1.1291315556476667,-2.0655589763351014,-0.13270224831503297,0.40116653971275695,-0.7713913229540231,11.822585011444811,-2.5866443029898893,-21.693543674569817,2.546272606657,-0.5191451231794537,0.37819915701713896
0.8220000000000006,-0.1596662458526051,0.15823228860153846,0.5729100187829814,-0.5134328589211751,-1.2591985497392524,2.4915139342377777,0.024912497042172885,-0.7196747154777352,1.4672036086230826,-0.19612405707287783,0.25317575158398076,-0.24926760957632316,0.884841022435251,1.2060098787663003,-2.2085977592738266,-0.11279180543597661,0.40361895542369164,-0.7761134568729389,11.89966278538676,-2.584971062456028,-21.72296004384127,2.584983461468566,-0.5245950038131235,0.38217331487129486
0.8240000000000006,-0.16007162440032438,0.15880049539989693,0.5723103099651087,-0.5113827538133778,-1.2565515711561435,2.4866610702509258,0.024745984363206457,-0.7188589878811135,1.4656350379872223,-0.2004898743817674,0.2737538620375492,-0.2798573548056742,0.9756101486416779,1.282888201884934,-2.3516365422125514,-0.09288136255692026,0.4060713711346263,-0.7808355907918546,11.976740559328707,-2.583297821922166,-21.75237641311272,2.623694316280132,-0.5300448844467933,0.3861474727254507
0.8260000000000006,-0.16047700294804365,0.1593687021982554,0.5717106011472359,-0.5093326487055805,-1.2539045925730345,2.4818082062640743,0.02457947168424003,-0.7180432602844917,1.4640664673513617,-0.20485569169065698,0.2943319724911177,-0.3104471000350253,1.066379274848105,1.3597665250035675,-2.4946753251512765,-0.0729709196778639,0.408523786845561,-0.7855577247107703,12.053818333270655,-2.5816245813883043,-21.78179278238417,2.662405171091698,-0.5354947650804631,0.3901216305796066
0.8280000000000006,-0.16088238149576292,0.15993690899661386,0.5711108923293631,-0.5072825435977832,-1.2512576139899256,2.4769553422772224,0.024412959005273602,-0.71722753268787,1.4624978967155013,-0.20922150899954653,0.31491008294468614,-0.3410368452643764,1.1571484010545319,1.4366448481222012,-2.6377141080900017,-0.05306047679880754,0.4109762025564957,-0.7902798586296861,12.130896107212603,-2.5799513408544428,-21.81120915165562,2.701116025903264,-0.5409446457141329,0.3940957884337624
0.8300000000000006,-0.1612877600434822,0.16050511579497237,0.5705111835114903,-0.505232438489986,-1.2486106354068165,2.4721024782903704,0.024246446326307187,-0.7164118050912482,1.460929326079641,-0.2135873263084361,0.3354881933982546,-0.3716265904937268,1.2479175272609582,1.5135231712408344,-2.7807528910287265,-0.033150033919751146,0.4134286182674303,-0.7950019925486017,12.207973881154553,-2.5782781003205812,-21.840625520927073,2.73982688071483,-0.5463945263478027,0.3980699462879183
0.8320000000000006,-0.16173662443276626,0.16127836904946383,0.5696633411290375,-0.5023252223650839,-1.2452202569550577,2.465857678232389,0.024283217731435113,-0.7155778529307422,1.459325646740218,-0.21792097687683187,0.35591808519315354,-0.3905293529655036,1.3283805033764495,1.5853789881343803,-2.916184088903435,-0.012381893566389243,0.414670124294771,-0.7973957763247813,12.292163678770036,-2.5792119376671874,-21.894989832871268,2.781709063029417,-0.5519411943256097,0.4020939546709238
0.8340000000000006,-0.1621854888220503,0.1620516223039553,0.5688154987465847,-0.4994180062401818,-1.2418298785032986,2.4596128781744073,0.024319989136563042,-0.7147439007702362,1.4577219674007953,-0.22225462744522767,0.37634797698805256,-0.4094321154372804,1.4088434794919407,1.657234805027926,-3.0516152867781434,0.00838624678697266,0.4159116303221117,-0.7997895601009608,12.376353476385521,-2.580145775013793,-21.949354144815462,2.8235912453440037,-0.5574878623034166,0.4061179630539293
0.8360000000000006,-0.16263435321133438,0.1628248755584468,0.5679676563641318,-0.4965107901152797,-1.2384395000515398,2.4533680781164255,0.024356760541690968,-0.7139099486097302,1.4561182880613726,-0.22658827801362344,0.39677786878295146,-0.42833487790905717,1.4893064556074318,1.729090621921472,-3.187046484652852,0.02915438714033456,0.4171531363494524,-0.8021833438771403,12.460543274001004,-2.581079612360399,-22.003718456759657,2.8654734276585905,-0.5630345302812236,0.4101419714369347
0.8380000000000006,-0.16308321760061845,0.16359812881293828,0.567119813981679,-0.49360357399037763,-1.235049121599781,2.447123278058444,0.024393531946818897,-0.7130759964492243,1.4545146087219498,-0.2309219285820192,0.4172077605778505,-0.44723764038083397,1.5697694317229232,1.8009464388150178,-3.322477682527561,0.04992252749369647,0.418394642376793,-0.8045771276533199,12.54473307161649,-2.5820134497070053,-22.05808276870385,2.9073556099731777,-0.5685811982590306,0.4141659798199402
0.8400000000000006,-0.16353208198990252,0.16437138206742977,0.5662719715992262,-0.4906963578654755,-1.231658743148022,2.4408784780004624,0.024430303351946837,-0.7122420442887183,1.452910929382527,-0.235255579150415,0.4376376523727494,-0.4661404028526101,1.6502324078384136,1.8728022557085633,-3.4579088804022686,0.07069066784705844,0.41963614840413366,-0.8069709114294993,12.628922869231975,-2.582947287053611,-22.112447080648046,2.949237792287765,-0.5741278662368376,0.4181899882029457
0.8420000000000006,-0.16402417741457256,0.1653481571721949,0.5652963001251752,-0.4870376535922009,-1.227572917956005,2.4333143955484187,0.02468036070428624,-0.7114007582583799,1.4512930837021245,-0.2395701966382638,0.4579103440918203,-0.4727282918014758,1.7201906442363213,1.9401542160366787,-3.586510032161594,0.09267854797603077,0.4198852310313298,-0.8074561409860811,12.719198574413214,-2.5864165878183525,-22.186058402134755,2.994585176757286,-0.5797953426004826,0.4222727382497265
0.8440000000000006,-0.1645162728392426,0.16632493227696005,0.5643206286511242,-0.4833789493189263,-1.2234870927639885,2.4257503130963745,0.02493041805662564,-0.7105594722280415,1.449675238021722,-0.24388481412611257,0.4781830358108912,-0.4793161807503415,1.7901488806342287,2.007506176364794,-3.7151111839209197,0.1146664281050031,0.420134313658526,-0.8079413705426628,12.809474279594456,-2.5898858885830935,-22.25966972362146,3.039932561226807,-0.5854628189641277,0.4263554882965073
0.8460000000000006,-0.16500836826391263,0.16730170738172517,0.5633449571770732,-0.47972024504565164,-1.2194012675719716,2.4181862306443307,0.025180475408965047,-0.7097181861977031,1.4480573923413194,-0.24819943161396135,0.49845572752996214,-0.48590406969920724,1.8601071170321364,2.0748581366929097,-3.843712335680245,0.13665430823397545,0.42038339628572213,-0.8084266000992446,12.899749984775696,-2.5933551893478346,-22.33328104510817,3.0852799456963282,-0.5911302953277726,0.43043823834328815
0.8480000000000006,-0.16550046368858268,0.16827848248649033,0.5623692857030222,-0.476061540772377,-1.215315442379955,2.4106221481922865,0.02543053276130445,-0.7088769001673647,1.4464395466609168,-0.25251404910181013,0.5187284192490331,-0.49249195864807294,1.9300653534300438,2.1422100970210254,-3.9723134874395707,0.1586421883629478,0.4206324789129183,-0.8089118296558264,12.990025689956935,-2.5968244901125757,-22.406892366594878,3.13062733016585,-0.5967977716914176,0.434520988390069
0.8500000000000006,-0.16599255911325272,0.16925525759125545,0.5613936142289713,-0.47240283649910236,-1.2112296171879382,2.4030580657402427,0.025680590113643865,-0.7080356141370263,1.4448217009805142,-0.2568286665896589,0.539001110968104,-0.49907984759693796,2.000023589827951,2.2095620573491406,-4.100914639198896,0.18063006849192023,0.42088156154011436,-0.809397059212408,13.080301395138177,-2.600293790877317,-22.480503688081583,3.175974714635371,-0.6024652480550626,0.4386037384368498
0.8520000000000006,-0.16652775442771733,0.17043392579150418,0.5604149873423127,-0.46809190294906383,-1.2064894482968276,2.3942371151752018,0.02615966476447268,-0.7071963992709889,1.4432077775073726,-0.2611357977249109,0.5591048144003291,-0.4930608413562817,2.060842474549008,2.27323512601385,-4.22392321356411,0.20460124864274404,0.4202225350846058,-0.8081355942522772,13.175414249742017,-2.605976533866081,-22.56652067872268,3.2248363192561222,-0.608256957702288,0.4427602828199064
