t,x,y,r,bh,bt,fh,ft,dx,dy,dr,dbh,dbt,dfh,dft,ubh,ubt,ufh,uft
0.484,-0.006274987,0.297160603,0.47895846,-1.460173778,2.301386685,-1.437290725,2.027042939,0.40711455,1.22816695,10.3064161,-18.1681688,3.286760023,-7.906196577,8.317797089,-15.77756725,-36.0753997,-1.347086307,1.627278073
0.485,-0.00585019,0.298399167,0.48914668,-1.478659464,2.304343743,-1.445305554,2.036564794,0.412165216,1.232349716,10.27093584,-18.23245233,3.168980535,-7.892185092,8.601397123,-15.69027899,-36.41905109,-1.287480778,1.591421614
0.486,-0.005425394,0.29963773,0.499334901,-1.49714515,2.307300801,-1.453320383,2.046086648,0.417215882,1.236532482,10.23545559,-18.29673585,3.051201048,-7.878173606,8.884997158,-15.60299073,-36.76270249,-1.227875249,1.555565154
0.487,-0.005000598,0.300876293,0.509523121,-1.515630837,2.310257859,-1.461335212,2.055608503,0.422266548,1.240715248,10.19997533,-18.36101937,2.93342156,-7.864162121,9.168597193,-15.51570247,-37.10635388,-1.168269719,1.519708695
0.488,-0.004575802,0.302114856,0.519711341,-1.534116523,2.313214917,-1.469350041,2.065130357,0.427317214,1.244898014,10.16449507,-18.42530289,2.815642072,-7.850150635,9.452197228,-15.4284142,-37.45000528,-1.10866419,1.483852236
0.489,-0.004151005,0.303353419,0.529899562,-1.552602209,2.316171975,-1.47736487,2.074652212,0.43236788,1.24908078,10.12901481,-18.48958642,2.697862584,-7.83613915,9.735797262,-15.34112594,-37.79365667,-1.049058661,1.447995776
0.49,-0.003726209,0.304591983,0.540087782,-1.571087895,2.319129033,-1.485379699,2.084174066,0.437418547,1.253263546,10.09353456,-18.55386994,2.580083096,-7.822127664,10.0193973,-15.25383768,-38.13730807,-0.989453132,1.412139317
0.491,-0.003301413,0.305830546,0.550276002,-1.589573581,2.32208609,-1.493394528,2.093695921,0.442469213,1.257446312,10.0580543,-18.61815346,2.462303609,-7.808116179,10.30299733,-15.16654942,-38.48095946,-0.929847603,1.376282858
0.492,-0.002876617,0.307069109,0.560464222,-1.608059268,2.325043148,-1.501409357,2.103217775,0.447519879,1.261629078,10.02257404,-18.68243698,2.344524121,-7.794104693,10.58659737,-15.07926116,-38.82461086,-0.870242073,1.340426398
0.493,-0.00245182,0.308307672,0.570652443,-1.626544954,2.328000206,-1.509424186,2.11273963,0.452570545,1.265811843,9.987093786,-18.74672051,2.226744633,-7.780093208,10.8701974,-14.9919729,-39.16826225,-0.810636544,1.304569939
0.494,-0.002027024,0.309546236,0.580840663,-1.64503064,2.330957264,-1.517439015,2.122261484,0.457621211,1.269994609,9.951613529,-18.81100403,2.108965145,-7.766081722,11.15379744,-14.90468464,-39.51191365,-0.751031015,1.26871348
0.495,-0.001602228,0.310784799,0.591028883,-1.663516326,2.333914322,-1.525453845,2.131783339,0.462671877,1.274177375,9.916133272,-18.87528755,1.991185657,-7.752070237,11.43739747,-14.81739638,-39.85556504,-0.691425486,1.23285702
0.496,-0.001101943,0.312114428,0.600623715,-1.682202165,2.334608938,-1.53220179,2.144395803,0.467669994,1.282327337,9.870807459,-18.82375607,1.807266263,-7.589783608,11.57289925,-14.63665213,-40.25433387,-0.606128211,1.20315299
0.497,-0.000601657,0.313444057,0.610218547,-1.700888004,2.335303555,-1.538949736,2.157008267,0.47266811,1.290477299,9.825481646,-18.77222459,1.623346869,-7.42749698,11.70840103,-14.45590789,-40.65310269,-0.520830936,1.173448961
0.498,-0.000101372,0.314773687,0.619813378,-1.719573842,2.335998171,-1.545697681,2.169620731,0.477666226,1.29862726,9.780155832,-18.72069311,1.439427475,-7.265210351,11.8439028,-14.27516365,-41.05187151,-0.435533661,1.143744931
0.499,0.000398914,0.316103316,0.62940821,-1.738259681,2.336692787,-1.552445627,2.182233195,0.482664343,1.306777222,9.734830019,-18.66916163,1.255508081,-7.102923723,11.97940458,-14.09441941,-41.45064033,-0.350236386,1.114040901
0.5,0.000899199,0.317432945,0.639003042,-1.756945519,2.337387404,-1.559193572,2.194845658,0.487662459,1.314927184,9.689504206,-18.61763015,1.071588687,-6.940637094,12.11490636,-13.91367516,-41.84940915,-0.26493911,1.084336871
0.501,0.001399484,0.318762574,0.648597873,-1.775631358,2.33808202,-1.565941518,2.207458122,0.492660575,1.323077145,9.644178393,-18.56609867,0.887669293,-6.778350465,12.25040814,-13.73293092,-42.24817797,-0.179641835,1.054632842
0.502,0.00189977,0.320092203,0.658192705,-1.794317197,2.338776636,-1.572689463,2.220070586,0.497658692,1.331227107,9.598852579,-18.51456719,0.703749899,-6.616063837,12.38590991,-13.55218668,-42.6469468,-0.09434456,1.024928812
0.503,0.002400055,0.321421833,0.667787537,-1.813003035,2.339471253,-1.579437409,2.23268305,0.502656808,1.339377069,9.553526766,-18.46303571,0.519830505,-6.453777208,12.52141169,-13.37144244,-43.04571562,-0.009047285,0.995224782
0.504,0.00290034,0.322751462,0.677382368,-1.831688874,2.340165869,-1.586185354,2.245295514,0.507654925,1.34752703,9.508200953,-18.41150423,0.335911111,-6.29149058,12.65691347,-13.19069819,-43.44448444,0.07624999,0.965520752
0.505,0.003400626,0.324081091,0.6869772,-1.850374713,2.340860485,-1.5929333,2.257907978,0.512653041,1.355676992,9.462875139,-18.35997275,0.151991717,-6.129203951,12.79241525,-13.00995395,-43.84325326,0.161547265,0.935816723
0.506,0.003900911,0.32541072,0.696572032,-1.869060551,2.341555102,-1.599681245,2.270520442,0.517651157,1.363826953,9.417549326,-18.30844127,-0.031927677,-5.966917323,12.92791702,-12.82920971,-44.24202208,0.24684454,0.906112693
0.507,0.004401197,0.326740349,0.706166863,-1.88774639,2.342249718,-1.606429191,2.283132906,0.522649274,1.371976915,9.372223513,-18.25690979,-0.215847071,-5.804630694,13.0634188,-12.64846546,-44.6407909,0.332141815,0.876408663
0.508,0.004901482,0.328069979,0.715761695,-1.906432229,2.342944334,-1.613177136,2.29574537,0.52764739,1.380126877,9.326897699,-18.20537831,-0.399766465,-5.642344066,13.19892058,-12.46772122,-45.03955972,0.41743909,0.846704633
0.509,0.005401767,0.329399608,0.725356526,-1.925118067,2.343638951,-1.619925082,2.308357833,0.532645507,1.388276838,9.281571886,-18.15384683,-0.583685859,-5.480057437,13.33442236,-12.28697698,-45.43832855,0.502736365,0.817000604
0.51,0.005902053,0.330729237,0.734951358,-1.943803906,2.344333567,-1.626673027,2.320970297,0.537643623,1.3964268,9.236246073,-18.10231534,-0.767605253,-5.317770809,13.46992413,-12.10623274,-45.83709737,0.58803364,0.787296574
0.511,0.006476688,0.332218187,0.743763076,-1.960524394,2.341847131,-1.62958921,2.33452212,0.542568355,1.409721556,9.177729275,-17.89111837,-1.00284618,-4.961200183,13.45031008,-11.84749269,-46.27879968,0.694526461,0.725618209
0.512,0.007051324,0.333707137,0.752574794,-1.977244882,2.339360696,-1.632505392,2.348073943,0.547493088,1.423016313,9.119212477,-17.6799214,-1.238087107,-4.604629558,13.43069602,-11.58875265,-46.720502,0.801019281,0.663939844
0.513,0.00762596,0.335196088,0.761386512,-1.993965371,2.33687426,-1.635421575,2.361625765,0.552417821,1.436311069,9.060695679,-17.46872443,-1.473328034,-4.248058933,13.41108196,-11.3300126,-47.16220431,0.907512101,0.602261479
0.514,0.008200595,0.336685038,0.77019823,-2.010685859,2.334387824,-1.638337757,2.375177588,0.557342553,1.449605825,9.002178881,-17.25752746,-1.708568962,-3.891488307,13.39146791,-11.07127256,-47.60390663,1.014004922,0.540583114
0.515,0.008775231,0.338173988,0.779009947,-2.027406347,2.331901389,-1.64125394,2.388729411,0.562267286,1.462900582,8.943662084,-17.04633049,-1.943809889,-3.534917682,13.37185385,-10.81253251,-48.04560895,1.120497742,0.478904749
0.516,0.009349867,0.339662938,0.787821665,-2.044126835,2.329414953,-1.644170123,2.402281233,0.567192018,1.476195338,8.885145286,-16.83513352,-2.179050816,-3.178347057,13.35223979,-10.55379247,-48.48731126,1.226990563,0.417226384
0.517,0.009924502,0.341151889,0.796633383,-2.060847323,2.326928517,-1.647086305,2.415833056,0.572116751,1.489490094,8.826628488,-16.62393655,-2.414291743,-2.821776432,13.33262574,-10.29505243,-48.92901358,1.333483383,0.355548019
0.518,0.010499138,0.342640839,0.805445101,-2.077567812,2.324442081,-1.650002488,2.429384879,0.577041483,1.502784851,8.76811169,-16.41273958,-2.649532671,-2.465205806,13.31301168,-10.03631238,-49.37071589,1.439976204,0.293869654
0.519,0.011073774,0.344129789,0.814256819,-2.0942883,2.321955646,-1.65291867,2.442936701,0.581966216,1.516079607,8.709594892,-16.20154261,-2.884773598,-2.108635181,13.29339762,-9.777572336,-49.81241821,1.546469024,0.232191289
0.52,0.011648409,0.345618739,0.823068537,-2.111008788,2.31946921,-1.655834853,2.456488524,0.586890948,1.529374363,8.651078094,-15.99034564,-3.120014525,-1.752064556,13.27378356,-9.518832292,-50.25412053,1.652961844,0.170512925
0.521,0.012223045,0.34710769,0.831880254,-2.127729276,2.316982774,-1.658751035,2.470040346,0.591815681,1.54266912,8.592561296,-15.77914867,-3.355255452,-1.395493931,13.25416951,-9.260092247,-50.69582284,1.759454665,0.10883456
0.522,0.012797681,0.34859664,0.840691972,-2.144449764,2.314496339,-1.661667218,2.483592169,0.596740413,1.555963876,8.534044499,-15.5679517,-3.590496379,-1.038923305,0,-9.001352203,-51.13752516,1.865947485,0
0.523,0.013372316,0.35008559,0.84950369,-2.161170253,2.312009903,-1.664583401,2.483592169,0.601665146,1.569258632,8.475527701,-15.35675473,-3.825737307,-0.68235268,0,-8.742612159,-51.57922747,1.972440306,0
0.524,0.013946952,0.35157454,0.858315408,-2.177890741,2.312009903,-1.667499583,2.483592169,0.606589879,1.582553389,8.417010903,-15.14555776,-4.060978234,-0.325782055,0,-8.483872114,-52.02092979,2.078933126,0
0.525,0.014521588,0.353063491,0.867127126,-2.194611229,2.312009903,-1.670415766,2.483592169,0.611514611,1.595848145,8.358494105,-14.93436079,-4.296219161,0.03078857,0,-8.22513207,-52.4626321,2.185425946,0
0.526,0.0151662,0.354795619,0.87500406,-2.20716391,2.312009903,-1.666150792,2.483592169,0.615683029,1.615018954,8.294307773,-14.60404952,-4.552803802,0.644801789,0,-7.908772448,-52.96159071,2.372686302,0
0.527,0.015810813,0.356527748,0.882880993,-2.219716592,2.312009903,-1.661885819,2.483592169,0.619851447,1.634189763,8.230121441,-14.27373826,-4.809388442,1.258815007,0,-7.592412827,-53.46054931,2.559946658,0
0.528,0.016455426,0.358259876,0.890757927,-2.232269273,2.312009903,-1.657620845,2.483592169,0.624019865,1.653360572,8.165935109,-13.94342699,-5.065973083,1.872828225,0,-7.276053205,-53.95950791,2.747207013,0
0.529,0.017100039,0.359992004,0.898634861,-2.244821955,2.312009903,-1.653355871,2.483592169,0.628188284,1.672531382,8.101748777,-13.61311573,-5.322557724,2.486841444,0,-6.959693584,-54.45846651,2.934467369,0
0.53,0.017744652,0.361724133,0.906511795,-2.257374636,2.312009903,-1.649090898,2.483592169,0.632356702,1.691702191,8.037562445,-13.28280446,-5.579142364,3.100854662,0,-6.643333962,-54.95742511,3.121727725,0
0.531,0.018389264,0.363456261,0.914388729,-2.269927317,2.312009903,-1.644825924,2.483592169,0.63652512,1.710873,7.973376112,-12.9524932,-5.835727005,3.71486788,0,-6.32697434,-55.45638371,3.30898808,0
0.532,0.019033877,0.36518839,0.922265663,-2.282479999,2.312009903,-1.640560951,2.483592169,0.640693538,1.730043809,7.90918978,-12.62218193,-6.092311645,4.328881099,0,-6.010614719,-55.95534231,3.496248436,0
0.533,0.01967849,0.366920518,0.930142596,-2.29503268,2.312009903,-1.636295977,2.483592169,0.644861956,1.749214618,7.845003448,-12.29187067,-6.348896286,4.942894317,0,-5.694255097,-56.45430092,3.683508792,0
0.534,0.020323103,0.368652647,0.93801953,-2.307585362,2.312009903,-1.632031004,2.483592169,0.649030374,1.768385427,7.780817116,-11.9615594,-6.605480927,5.556907535,0,-5.377895476,-56.95325952,3.870769147,0
0.535,0.020967716,0.370384775,0.945896464,-2.320138043,2.312009903,-1.62776603,2.483592169,0.653198792,1.787556236,7.716630784,-11.63124814,-6.862065567,6.170920754,0,-5.061535854,-57.45221812,4.058029503,0
0.536,0.021612328,0.372116904,0.953773398,-2.332690725,2.312009903,-1.623501056,2.483592169,0.657367211,1.806727045,7.652444452,-11.30093687,-7.118650208,6.784933972,0,-4.745176233,-57.95117672,4.245289859,0
0.537,0.022256941,0.373849032,0.961650332,-2.345243406,2.312009903,-1.619236083,2.483592169,0.661535629,1.825897855,7.58825812,-10.97062561,-7.375234848,7.39894719,0,-4.428816611,-58.45013532,4.432550215,0
0.538,0.022901554,0.375581161,0.969527265,-2.357796088,2.312009903,-1.614971109,2.483592169,0.665704047,1.845068664,7.524071788,-10.64031434,-7.631819489,8.012960408,0,-4.112456989,-58.94909392,4.61981057,0
0.539,0.023546167,0.377313289,0.977404199,-2.370348769,2.312009903,-1.610706136,2.483592169,0.669872465,1.864239473,7.459885456,-10.31000308,-7.88840413,8.626973627,0,-3.796097368,-59.44805252,4.807070926,0
0.54,0.02419078,0.379045418,0.985281133,-2.38290145,2.312009903,-1.606441162,2.483592169,0.674040883,1.883410282,7.395699124,-9.97969181,-8.14498877,9.240986845,0,-3.479737746,-59.94701113,4.994331282,0
0.541,0.024875389,0.381098969,0.992153103,-2.390041354,2.312009903,-1.589674543,2.483592169,0.674437117,1.906352417,7.323011888,-9.596018685,-8.394741732,10.36492106,0,-3.077217597,-60.62343791,5.54644408,0
0.542,0.025559998,0.38315252,0.999025073,-2.397181257,2.312009903,-1.572907924,2.483592169,0.674833351,1.929294552,7.250324652,-9.21234556,-8.644494694,11.48885527,0,-2.674697448,-61.2998647,6.098556879,0
0.543,0.026244606,0.385206071,1.005897042,-2.40432116,2.312009903,-1.556141305,2.483592169,0.675229584,1.952236687,7.177637417,-8.828672434,-8.894247656,12.61278948,0,-2.2721773,-61.97629149,6.650669678,0
0.544,0.026929215,0.387259623,1.012769012,-2.411461064,2.312009903,-1.539374685,2.483592169,0.675625818,1.975178823,7.104950181,-8.444999309,-9.144000618,13.73672369,0,-1.869657151,-62.65271828,7.202782477,0
0.545,0.027613824,0.389313174,1.019640982,-2.418600967,2.312009903,-1.522608066,2.483592169,0.676022052,1.998120958,7.032262945,-8.061326184,-9.39375358,14.8606579,0,-1.467137002,-63.32914507,7.754895276,0
0.546,0.028298433,0.391366725,1.026512952,-2.42574087,2.312009903,-1.505841447,2.483592169,0.676418286,2.021063093,6.95957571,-7.677653058,-9.643506542,15.98459211,0,-1.064616853,-64.00557186,8.307008075,0
0.547,0.028983042,0.393420276,1.033384921,-2.432880774,2.312009903,-1.489074828,2.483592169,0.676814519,2.044005228,6.886888474,-7.293979933,-9.893259504,17.10852632,0,-0.662096704,-64.68199865,8.859120874,0
0.548,0.029667651,0.395473828,1.040256891,-2.440020677,2.312009903,-1.472308209,2.483592169,0.677210753,2.066947363,6.814201238,-6.910306808,-10.14301247,18.23246053,0,-0.259576555,-65.35842544,9.411233673,0
0.549,0.03035226,0.397527379,1.047128861,-2.44716058,2.312009903,-1.455541589,2.483592169,0.677606987,2.089889498,6.741514003,-6.526633682,-10.39276543,19.35639474,0,0.142943594,-66.03485222,9.963346472,0
0.55,0.031036869,0.39958093,1.05400083,-2.454300483,2.312009903,-1.43877497,2.483592169,0.678003221,2.112831633,6.668826767,-6.142960557,-10.64251839,20.48032895,0,0.545463743,-66.71127901,10.51545927,0
0.551,0.031721478,0.401634481,1.0608728,-2.461440387,2.312009903,-1.422008351,2.483592169,0.678399454,2.135773768,6.596139531,-5.759287432,-10.89227135,21.60426316,0,0.947983892,-67.3877058,11.06757207,0
0.552,0.032406087,0.403688033,1.06774477,-2.46858029,2.312009903,-1.405241732,2.483592169,0.678795688,2.158715904,6.523452296,-5.375614306,-11.14202431,22.72819737,0,1.35050404,-68.06413259,11.61968487,0
0.553,0.033090696,0.405741584,1.07461674,-2.475720193,2.312009903,-1.388475113,2.483592169,0.679191922,2.181658039,6.45076506,-4.991941181,-11.39177728,23.85213158,0,1.753024189,-68.74055938,12.17179767,0
0.554,0.033775305,0.407795135,1.081488709,-2.482860097,2.312009903,-1.371708494,2.483592169,0.679588156,2.204600174,6.378077825,-4.608268056,-11.64153024,24.97606579,0,2.155544338,-69.41698617,12.72391047,0
0.555,0.034459914,0.409848686,1.088360679,-2.49,2.312009903,-1.354941874,2.483592169,0.679984389,2.227542309,6.305390589,-4.22459493,-11.8912832,26.1,0,2.558064487,-70.09341296,13.27602327,0
0.556,0.035161524,0.412330594,1.092631708,-2.488796348,2.312009903,-1.325128133,2.483592169,0.685630544,2.266558723,5.939145365,-3.338333283,-12.25853099,26.1,0,5.587526855,-70.22051876,11.78703881,0
0.557,0.035863134,0.414812502,1.096902737,-2.487592696,2.312009903,-1.295314392,2.483592169,0.691276698,2.305575137,5.572900141,-2.452071636,-12.62577877,26.1,0,8.616989222,-70.34762456,10.29805435,0
0.558,0.036564745,0.41729441,1.101173766,-2.486389044,2.312009903,-1.265500651,2.483592169,0.696922852,2.34459155,5.206654917,-1.565809989,-12.99302656,26.1,0,11.64645159,-70.47473037,8.809069898,0
0.559,0.037266355,0.419776318,1.105444795,-2.485185392,2.312009903,-1.235686909,2.483592169,0.702569006,2.383607964,4.840409693,-0.679548342,-13.36027435,26.1,0,14.67591396,-70.60183617,7.320085442,0
0.56,0.037967965,0.422258225,1.109715824,-2.48398174,2.312009903,-1.205873168,2.483592169,0.708215161,2.422624378,4.474164469,0.206713305,-13.72752213,26.1,0,17.70537632,-70.72894197,5.831100986,0
0.561,0.038669576,0.424740133,1.113986853,-2.482778087,2.312009903,-1.176059427,2.483592169,0.713861315,2.461640792,4.107919245,1.092974952,-14.09476992,26.1,0,20.73483869,-70.85604777,4.34211653,0
0.562,0.039371186,0.427222041,1.118257882,-2.481574435,2.312009903,-1.146245686,2.483592169,0.719507469,2.500657205,3.741674022,1.979236599,-14.46201771,26.1,0,23.76430106,-70.98315358,2.853132074,0
0.563,0.040072797,0.429703949,1.122528911,-2.480370783,2.312009903,-1.116431944,2.483592169,0.725153623,2.539673619,3.375428798,2.865498246,-14.82926549,26.1,0,26.79376343,-71.11025938,1.364147618,0
0.564,0.040774407,0.432185856,1.12679994,-2.479167131,2.312009903,-1.086618203,2.483592169,0.730799778,2.578690033,3.009183574,3.751759893,-15.19651328,26.1,0,29.82322579,-71.23736518,-0.124836838,0
0.565,0.041476017,0.434667764,1.131070968,-2.477963479,2.312009903,-1.056804462,2.483592169,0.736445932,2.617706447,2.64293835,4.63802154,-15.56376107,26.1,0,32.85268816,-71.36447099,-1.613821293,0
0.566,0.042177628,0.437149672,1.135341997,-2.476759827,2.312009903,-1.026990721,2.483592169,0.742092086,2.656722861,2.276693126,5.524283187,-15.93100885,26.1,0,35.88215053,-71.49157679,-3.102805749,0
0.567,0.042879238,0.43963158,1.139613026,-2.475556175,2.312009903,-0.997176979,2.483592169,0.74773824,2.695739274,1.910447902,6.410544834,-16.29825664,26.1,0,38.9116129,-71.61868259,-4.591790205,0
0.568,0.043580849,0.442113487,1.143884055,-2.474352523,2.312009903,-0.967363238,2.483592169,0.753384395,2.734755688,1.544202678,7.296806481,-16.66550443,26.1,0,41.94107526,-71.74578839,-6.080774661,0
0.569,0.044282459,0.444595395,1.148155084,-2.473148871,2.312009903,-0.937549497,2.483592169,0.759030549,2.773772102,1.177957454,8.183068128,-17.03275221,26.1,0,44.97053763,-71.8728942,-7.569759117,0
0.57,0.044984069,0.447077303,1.152426113,-2.471945219,2.312009903,-0.907735756,2.483592169,0.764676703,2.812788516,0.81171223,9.069329775,-17.4,26.1,0,48,-72,-9.058743573,0
0.571,0.045901205,0.45015154,1.149428241,-2.455349035,2.312009903,-0.902749473,2.483592169,0.788201208,2.837917693,0.375413257,9.887824794,-16.49060412,22.62,0,45.61600195,-66.10512349,-11.62709047,0
0.572,0.046818341,0.453225777,1.146430368,-2.438752852,2.312009903,-0.897763191,2.483592169,0.811725713,2.863046871,-0.060885716,10.70631981,-15.58120824,19.14,0,43.23200389,-60.21024698,-14.19543737,0
0.573,0.047735477,0.456300013,1.143432496,-2.422156668,2.312009903,-0.892776909,2.483592169,0.835250219,2.888176048,-0.497184689,11.52481483,-14.67181235,15.66,0,40.84800584,-54.31537047,-16.76378427,0
0.574,0.048652613,0.45937425,1.140434624,-2.405560485,2.312009903,-0.887790626,2.483592169,0.858774724,2.913305226,-0.933483662,12.34330985,-13.76241647,12.18,0,38.46400779,-48.42049396,-19.33213117,0
0.575,0.049569749,0.462448487,1.137436751,-2.388964301,2.312009903,-0.882804344,2.483592169,0.882299229,2.938434404,-1.369782635,13.16180487,-12.85302059,8.7,0,36.08000974,-42.52561745,-21.90047807,0
0.576,0.050486884,0.465522724,1.134438879,-2.372368118,2.312009903,-0.877818062,2.483592169,0.905823734,2.963563581,-1.806081609,13.98029989,-11.94362471,5.22,0,33.69601168,-36.63074094,-24.46882497,0
0.577,0.05140402,0.468596961,1.131441007,-2.355771934,2.312009903,-0.87283178,2.483592169,0.929348239,2.988692759,-2.242380582,14.79879491,-11.03422883,1.74,0,31.31201363,-30.73586443,-27.03717187,0
0.578,0.052321156,0.471671197,1.128443134,-2.339175751,2.312009903,-0.867845497,2.483592169,0.952872745,3.013821936,-2.678679555,15.61728993,-10.12483295,-1.74,0,28.92801558,-24.84098792,-29.60551877,0
0.579,0.053238292,0.474745434,1.125445262,-2.322579567,2.312009903,-0.862859215,2.483592169,0.97639725,3.038951114,-3.114978528,16.43578495,-9.215437064,-5.22,0,26.54401752,-18.94611141,-32.17386567,0
0.58,0.054155428,0.477819671,1.122447389,-2.305983384,2.312009903,-0.857872933,2.483592169,0.999921755,3.064080292,-3.551277501,17.25427996,-8.306041182,-8.7,0,24.16001947,-13.0512349,-34.74221257,0
0.581,0.055072564,0.480893908,1.119449517,-2.2893872,2.312009903,-0.85288665,2.483592169,1.02344626,3.089209469,-3.987576474,18.07277498,-7.3966453,-12.18,0,21.77602142,-7.156358388,-37.31055947,0
0.582,0.0559897,0.483968144,1.116451645,-2.272791017,2.312009903,-0.847900368,2.483592169,1.046970765,3.114338647,-4.423875448,18.89127,-6.487249418,-15.66,0,19.39202336,-1.261481877,-39.87890637,0
0.583,0.056906835,0.487042381,1.113453772,-2.256194833,2.312009903,-0.842914086,2.483592169,1.07049527,3.139467824,-4.860174421,19.70976502,-5.577853536,-19.14,0,17.00802531,4.633394633,-42.44725327,0
0.584,0.057823971,0.490116618,1.1104559,-2.23959865,2.312009903,-0.837927803,2.483592169,1.094019776,3.164597002,-5.296473394,20.52826004,-4.668457654,-22.62,0,14.62402726,10.52827114,-45.01560016,0
0.585,0.058741107,0.493190855,1.107458028,-2.223002466,2.312009903,-0.832941521,2.483592169,1.117544281,3.18972618,-5.732772367,21.34675506,-3.759061773,-26.1,0,12.24002921,16.42314765,-47.58394706,0
0.586,0.059924801,0.49633673,1.101763493,-2.204204304,2.312009903,-0.870915802,2.483592169,1.114216804,3.182986548,-5.614442538,20.70541256,-2.348457654,-25.73759534,0,10.22566262,15.21462915,-41.21168393,0
0.587,0.061108496,0.499482606,1.096068959,-2.185406141,2.312009903,-0.908890084,2.483592169,1.110889327,3.176246916,-5.496112708,20.06407007,-0.937853536,-25.37519069,0,8.211296027,14.00611066,-34.83942079,0
0.588,0.06229219,0.502628482,1.090374425,-2.166607978,2.312009903,-0.946864365,2.483592169,1.10756185,3.169507284,-5.377782879,19.42272757,0.472750582,-25.01278603,0,6.196929438,12.79759216,-28.46715765,0
0.589,0.063475884,0.505774357,1.084679891,-2.147809816,2.312009903,-0.984838646,2.483592169,1.104234372,3.162767652,-5.259453049,18.78138508,1.8833547,-24.65038137,0,4.182562848,11.58907366,-22.09489451,0
0.59,0.064659578,0.508920233,1.078985357,-2.129011653,2.312009903,-1.022812927,2.483592169,1.100906895,3.15602802,-5.14112322,18.14004259,3.293958818,-24.28797672,0,2.168196259,10.38055516,-15.72263138,0
0.591,0.065843272,0.512066109,1.073290823,-2.11021349,2.312009903,-1.060787209,2.483592169,1.097579418,3.149288388,-5.02279339,17.49870009,4.704562936,-23.92557206,0,0.153829669,9.172036659,-9.350368238,0
0.592,0.067026967,0.515211984,1.067596289,-2.091415328,2.312009903,-1.09876149,2.483592169,1.094251941,3.142548757,-4.904463561,16.8573576,6.115167055,-23.5631674,0,-1.86053692,7.96351816,-2.978105101,0
0.593,0.068210661,0.51835786,1.061901754,-2.072617165,2.312009903,-1.136735771,2.483592169,1.090924464,3.135809125,-4.786133731,16.2160151,7.525771173,-23.20076275,0,-3.87490351,6.754999661,3.394158037,0
0.594,0.069394355,0.521503736,1.05620722,-2.053819002,2.312009903,-1.174710053,2.483592169,1.087596987,3.129069493,-4.667803902,15.57467261,8.936375291,-22.83835809,0,-5.889270099,5.546481161,9.766421174,0
0.595,0.070578049,0.524649612,1.050512686,-2.03502084,2.312009903,-1.212684334,2.483592169,1.08426951,3.122329861,-4.549474072,14.93333011,10.34697941,-22.47595343,0,-7.903636689,4.337962662,16.13868431,0
0.596,0.071761743,0.527795487,1.044818152,-2.016222677,2.312009903,-1.250658615,2.483592169,1.080942033,3.115590229,-4.431144243,14.29198762,11.75758353,-22.11354877,0,-9.918003278,3.129444163,22.51094745,0
0.597,0.072945437,0.530941363,1.039123618,-1.997424514,2.312009903,-1.288632896,2.483592169,1.077614556,3.108850597,-4.312814413,13.65064512,13.16818765,-21.75114412,0,-11.93236987,1.920925664,28.88321059,0
0.598,0.074129132,0.534087239,1.033429084,-1.978626352,2.312009903,-1.326607178,2.483592169,1.074287078,3.102110966,-4.194484584,13.00930263,14.57879176,-21.38873946,0,-13.94673646,0.712407165,35.25547372,0
0.599,0.075312826,0.537233114,1.02773455,-1.959828189,2.312009903,-1.364581459,2.483592169,1.070959601,3.095371334,-4.076154754,12.36796013,15.98939588,-21.0263348,0,-15.96110305,-0.496111334,41.62773686,0
0.6,0.07649652,0.54037899,1.022040015,-1.941030026,2.312009903,-1.40255574,2.483592169,1.067632124,3.088631702,-3.957824925,11.72661764,17.4,-20.66393015,0,-17.97546964,-1.704629833,48,0
0.601,0.077427562,0.543375887,1.019199786,-1.930694308,2.312009903,-1.404867691,2.483592169,1.060198787,3.074993054,-3.963316607,12.22140032,17.4,-20.09319447,0,-15.50133885,-1.294477547,42.11369386,0
0.602,0.078358604,0.546372783,1.016359557,-1.920358591,2.312009903,-1.407179642,2.483592169,1.05276545,3.061354407,-3.968808289,12.71618301,17.4,-19.52245879,0,-13.02720807,-0.884325262,36.22738773,0
0.603,0.079289647,0.54936968,1.013519329,-1.910022873,2.312009903,-1.409491593,2.483592169,1.045332113,3.047715759,-3.974299972,13.21096569,17.4,-18.95172311,0,-10.55307728,-0.474172976,30.34108159,0
0.604,0.080220689,0.552366577,1.0106791,-1.899687155,2.312009903,-1.411803544,2.483592169,1.037898776,3.034077112,-3.979791654,13.70574837,17.4,-18.38098743,0,-8.078946496,-0.06402069,24.45477545,0
0.605,0.081151731,0.555363474,1.007838871,-1.889351437,2.312009903,-1.414115494,2.483592169,1.030465439,3.020438464,-3.985283337,14.20053106,17.4,-17.81025175,0,-5.604815711,0.346131595,18.56846931,0
0.606,0.082082773,0.55836037,1.004998642,-1.879015719,2.312009903,-1.416427445,2.483592169,1.023032102,3.006799816,-3.990775019,14.69531374,17.4,-17.23951607,0,-3.130684927,0.756283881,12.68216318,0
0.607,0.083013815,0.561357267,1.002158413,-1.868680001,2.312009903,-1.418739396,2.483592169,1.015598765,2.993161169,-3.996266702,15.19009643,17.4,-16.66878039,0,-0.656554142,1.166436167,6.795857038,0
